loiczid,mean_cat_score,mean_pop_trend_score,n_cat_species,n_trend_species,source,year
51935,0.0785247432306256,-0.121621621621622,153,37,aquamaps,2002
51936,0.0971215351812367,-0.118421052631579,134,38,aquamaps,2002
51937,0.0866737739872068,-0.108108108108108,134,37,aquamaps,2002
51938,0.0959858323494687,-0.111111111111111,121,36,aquamaps,2002
51939,0.0841614906832298,-0.108108108108108,138,37,aquamaps,2002
51940,0.0749308755760369,-0.102564102564103,155,39,aquamaps,2002
51941,0.0985491071428571,-0.111111111111111,128,36,aquamaps,2002
51942,0.0716177861873226,-0.0810810810810811,151,37,aquamaps,2002
51943,0.0775115207373272,-0.1125,155,40,aquamaps,2002
52643,0.0205128205128205,-0.125,117,16,aquamaps,2002
52644,0.0205128205128205,-0.125,117,16,aquamaps,2002
52645,0.0208695652173913,-0.125,115,16,aquamaps,2002
52646,0.0210526315789474,-0.125,114,16,aquamaps,2002
52647,0.0203389830508475,-0.117647058823529,118,17,aquamaps,2002
52648,0.0219178082191781,-0.105263157894737,146,19,aquamaps,2002
52649,0.0313186813186813,-0.1,182,30,aquamaps,2002
52650,0.0219178082191781,-0.105263157894737,146,19,aquamaps,2002
52651,0.0264705882352941,-0.131578947368421,136,19,aquamaps,2002
52652,0.0253521126760563,-0.131578947368421,142,19,aquamaps,2002
52653,0.0229007633587786,-0.131578947368421,131,19,aquamaps,2002
52654,0.0318435754189944,-0.1,179,30,aquamaps,2002
52655,0.0522429261559696,-0.107142857142857,207,42,aquamaps,2002
52656,0.0667532467532468,-0.1125,165,40,aquamaps,2002
52657,0.0709764918625678,-0.1,158,40,aquamaps,2002
52658,0.0862637362637363,-0.111111111111111,130,36,aquamaps,2002
52659,0.0723502304147465,-0.102564102564103,155,39,aquamaps,2002
52660,0.0744505494505494,-0.102564102564103,156,39,aquamaps,2002
52661,0.0715257531584062,-0.102564102564103,147,39,aquamaps,2002
52662,0.0764097744360902,-0.102564102564103,152,39,aquamaps,2002
52663,0.131702544031311,-0.12,73,25,aquamaps,2002
52664,0.139655172413793,-0.142857142857143,58,21,aquamaps,2002
53363,0.0205128205128205,-0.125,117,16,aquamaps,2002
53364,0.0203389830508475,-0.125,118,16,aquamaps,2002
53365,0.0195121951219512,-0.117647058823529,123,17,aquamaps,2002
53366,0.019672131147541,-0.117647058823529,122,17,aquamaps,2002
53367,0.0201680672268908,-0.117647058823529,119,17,aquamaps,2002
53368,0.0203389830508475,-0.117647058823529,118,17,aquamaps,2002
53369,0.0233333333333333,-0.138888888888889,120,18,aquamaps,2002
53370,0.0229508196721311,-0.138888888888889,122,18,aquamaps,2002
53371,0.0231404958677686,-0.138888888888889,121,18,aquamaps,2002
53372,0.0231404958677686,-0.138888888888889,121,18,aquamaps,2002
53373,0.0234375,-0.131578947368421,128,19,aquamaps,2002
53374,0.0238095238095238,-0.131578947368421,126,19,aquamaps,2002
53375,0.027027027027027,-0.125,148,20,aquamaps,2002
53376,0.0493803000652316,-0.0975609756097561,219,41,aquamaps,2002
53377,0.0624423963133641,-0.107142857142857,186,42,aquamaps,2002
53378,0.0725892857142857,-0.1125,160,40,aquamaps,2002
53379,0.0829591836734694,-0.118421052631579,140,38,aquamaps,2002
53380,0.0608465608465608,-0.125,135,36,aquamaps,2002
53381,0.0728138528138528,-0.109756097560976,165,41,aquamaps,2002
53382,0.0790413533834586,-0.1125,152,40,aquamaps,2002
53383,0.0985930735930736,-0.121621621621622,132,37,aquamaps,2002
53384,0.0891389432485323,-0.118421052631579,146,38,aquamaps,2002
53386,0.136842105263158,-0.142857142857143,57,21,aquamaps,2002
54084,0.0206896551724138,-0.125,116,16,aquamaps,2002
54085,0.0201680672268908,-0.117647058823529,119,17,aquamaps,2002
54086,0.02,-0.117647058823529,120,17,aquamaps,2002
54087,0.0205128205128205,-0.117647058823529,117,17,aquamaps,2002
54088,0.02,-0.117647058823529,120,17,aquamaps,2002
54089,0.023728813559322,-0.138888888888889,118,18,aquamaps,2002
54090,0.0235294117647059,-0.138888888888889,119,18,aquamaps,2002
54091,0.0233333333333333,-0.138888888888889,120,18,aquamaps,2002
54092,0.0236842105263158,-0.119047619047619,152,21,aquamaps,2002
54093,0.0244897959183673,-0.125,147,20,aquamaps,2002
54094,0.0234375,-0.131578947368421,128,19,aquamaps,2002
54095,0.026890756302521,-0.138888888888889,119,18,aquamaps,2002
54096,0.0255639097744361,-0.131578947368421,133,19,aquamaps,2002
54097,0.050293542074364,-0.0952380952380952,219,42,aquamaps,2002
54098,0.0580714285714286,-0.104651162790698,200,43,aquamaps,2002
54099,0.0721384205856256,-0.1125,161,40,aquamaps,2002
54100,0.0528985507246377,-0.136363636363636,138,33,aquamaps,2002
54101,0.0627044711014177,-0.125,131,36,aquamaps,2002
54102,0.0790413533834586,-0.1125,152,40,aquamaps,2002
54103,0.0765241128298453,-0.1125,157,40,aquamaps,2002
54104,0.0811776061776062,-0.118421052631579,148,38,aquamaps,2002
54105,0.0894285714285714,-0.118421052631579,150,38,aquamaps,2002
54106,0.144067796610169,-0.142857142857143,59,21,aquamaps,2002
54805,0.02,-0.117647058823529,120,17,aquamaps,2002
54806,0.02,-0.117647058823529,120,17,aquamaps,2002
54807,0.0235294117647059,-0.138888888888889,119,18,aquamaps,2002
54808,0.0231404958677686,-0.138888888888889,121,18,aquamaps,2002
54809,0.0229508196721311,-0.138888888888889,122,18,aquamaps,2002
54810,0.0231404958677686,-0.138888888888889,121,18,aquamaps,2002
54811,0.0256,-0.138888888888889,125,18,aquamaps,2002
54812,0.0253968253968254,-0.138888888888889,126,18,aquamaps,2002
54813,0.0261538461538462,-0.131578947368421,130,19,aquamaps,2002
54814,0.0253968253968254,-0.138888888888889,126,18,aquamaps,2002
54815,0.0258064516129032,-0.138888888888889,124,18,aquamaps,2002
54816,0.0265625,-0.131578947368421,128,19,aquamaps,2002
54817,0.0255639097744361,-0.131578947368421,133,19,aquamaps,2002
54818,0.0473376623376623,-0.1,220,40,aquamaps,2002
54819,0.0526003949967084,-0.107142857142857,217,42,aquamaps,2002
54820,0.0432584269662921,-0.125,178,36,aquamaps,2002
54821,0.058600583090379,-0.125,147,36,aquamaps,2002
54822,0.0722060252672498,-0.0972222222222222,147,36,aquamaps,2002
54823,0.080952380952381,-0.125,141,36,aquamaps,2002
54824,0.0817298347910593,-0.121621621621622,147,37,aquamaps,2002
54825,0.0755615453728661,-0.115384615384615,159,39,aquamaps,2002
54826,0.13352380952381,-0.134615384615385,75,26,aquamaps,2002
55526,0.0201680672268908,-0.117647058823529,119,17,aquamaps,2002
55527,0.0231404958677686,-0.138888888888889,121,18,aquamaps,2002
55528,0.0229508196721311,-0.138888888888889,122,18,aquamaps,2002
55529,0.0231404958677686,-0.138888888888889,121,18,aquamaps,2002
55530,0.0224,-0.138888888888889,125,18,aquamaps,2002
55531,0.0251968503937008,-0.138888888888889,127,18,aquamaps,2002
55532,0.0251968503937008,-0.138888888888889,127,18,aquamaps,2002
55533,0.0258064516129032,-0.138888888888889,124,18,aquamaps,2002
55534,0.0253968253968254,-0.138888888888889,126,18,aquamaps,2002
55535,0.0263565891472868,-0.131578947368421,129,19,aquamaps,2002
55536,0.0259541984732824,-0.131578947368421,131,19,aquamaps,2002
55537,0.0265625,-0.131578947368421,128,19,aquamaps,2002
55538,0.0263565891472868,-0.131578947368421,129,19,aquamaps,2002
55539,0.0257575757575758,-0.131578947368421,132,19,aquamaps,2002
55540,0.0285714285714286,-0.111111111111111,161,27,aquamaps,2002
55541,0.0450292397660819,-0.132352941176471,171,34,aquamaps,2002
55542,0.0611992945326279,-0.115384615384615,162,39,aquamaps,2002
55543,0.0698189134808853,-0.118421052631579,142,38,aquamaps,2002
55544,0.084015984015984,-0.118421052631579,143,38,aquamaps,2002
55545,0.0819875776397515,-0.121621621621622,138,37,aquamaps,2002
55546,0.0927990708478513,-0.121212121212121,123,33,aquamaps,2002
55547,0.141666666666667,-0.142857142857143,60,21,aquamaps,2002
55549,0.11025641025641,-0.136363636363636,39,11,aquamaps,2002
56247,0.0222222222222222,-0.138888888888889,126,18,aquamaps,2002
56248,0.0220472440944882,-0.138888888888889,127,18,aquamaps,2002
56249,0.0262295081967213,-0.138888888888889,122,18,aquamaps,2002
56250,0.0253968253968254,-0.138888888888889,126,18,aquamaps,2002
56251,0.0253731343283582,-0.131578947368421,134,19,aquamaps,2002
56252,0.0251968503937008,-0.138888888888889,127,18,aquamaps,2002
56253,0.0251968503937008,-0.138888888888889,127,18,aquamaps,2002
56254,0.0251968503937008,-0.138888888888889,127,18,aquamaps,2002
56255,0.025,-0.138888888888889,128,18,aquamaps,2002
56256,0.025,-0.138888888888889,128,18,aquamaps,2002
56257,0.0256,-0.138888888888889,125,18,aquamaps,2002
56258,0.027027027027027,-0.131578947368421,148,19,aquamaps,2002
56259,0.0266666666666667,-0.119047619047619,150,21,aquamaps,2002
56260,0.028169014084507,-0.131578947368421,142,19,aquamaps,2002
56261,0.0348571428571429,-0.0967741935483871,175,31,aquamaps,2002
56262,0.0541752933057281,-0.109756097560976,207,41,aquamaps,2002
56263,0.059772565742715,-0.102272727272727,201,44,aquamaps,2002
56264,0.0716094032549729,-0.107142857142857,158,42,aquamaps,2002
56265,0.0723752151462995,-0.104651162790698,166,43,aquamaps,2002
56266,0.0725274725274725,-0.107142857142857,156,42,aquamaps,2002
56267,0.0760952380952381,-0.115384615384615,150,39,aquamaps,2002
56268,0.0747848537005164,-0.107142857142857,166,42,aquamaps,2002
56269,0.120634920634921,-0.145833333333333,63,24,aquamaps,2002
56270,0.13,-0.136363636363636,60,22,aquamaps,2002
56271,0.127586206896552,-0.136363636363636,58,22,aquamaps,2002
56968,0.0231404958677686,-0.138888888888889,121,18,aquamaps,2002
56969,0.025,-0.138888888888889,128,18,aquamaps,2002
56970,0.0253968253968254,-0.138888888888889,126,18,aquamaps,2002
56971,0.0258064516129032,-0.138888888888889,124,18,aquamaps,2002
56972,0.0248062015503876,-0.138888888888889,129,18,aquamaps,2002
56973,0.0248062015503876,-0.138888888888889,129,18,aquamaps,2002
56974,0.0253731343283582,-0.131578947368421,134,19,aquamaps,2002
56975,0.025,-0.138888888888889,128,18,aquamaps,2002
56976,0.0236111111111111,-0.131578947368421,144,19,aquamaps,2002
56977,0.0251851851851852,-0.131578947368421,135,19,aquamaps,2002
56978,0.0257575757575758,-0.131578947368421,132,19,aquamaps,2002
56979,0.0285714285714286,-0.131578947368421,140,19,aquamaps,2002
56980,0.0272108843537415,-0.131578947368421,147,19,aquamaps,2002
56981,0.0242857142857143,-0.131578947368421,140,19,aquamaps,2002
56982,0.0289855072463768,-0.131578947368421,138,19,aquamaps,2002
56983,0.0272108843537415,-0.113636363636364,147,22,aquamaps,2002
56984,0.0576306620209059,-0.102272727272727,205,44,aquamaps,2002
56985,0.0646530612244898,-0.102272727272727,175,44,aquamaps,2002
56986,0.0805585392051558,-0.118421052631579,133,38,aquamaps,2002
56988,0.0770811921891059,-0.115384615384615,139,39,aquamaps,2002
56989,0.0863685932388222,-0.115384615384615,131,39,aquamaps,2002
56990,0.0722800378429518,-0.107142857142857,151,42,aquamaps,2002
56991,0.0732502396931927,-0.109756097560976,149,41,aquamaps,2002
56992,0.128571428571429,-0.133333333333333,35,15,aquamaps,2002
56993,0.116666666666667,-0.115384615384615,30,13,aquamaps,2002
57690,0.0240601503759399,-0.131578947368421,133,19,aquamaps,2002
57691,0.0240601503759399,-0.125,133,20,aquamaps,2002
57692,0.0238805970149254,-0.125,134,20,aquamaps,2002
57693,0.0240601503759399,-0.125,133,20,aquamaps,2002
57694,0.0256410256410256,-0.119047619047619,156,21,aquamaps,2002
57695,0.0245398773006135,-0.108695652173913,163,23,aquamaps,2002
57696,0.022972972972973,-0.119047619047619,148,21,aquamaps,2002
57697,0.0232876712328767,-0.119047619047619,146,21,aquamaps,2002
57698,0.0240601503759399,-0.119047619047619,133,21,aquamaps,2002
57699,0.0237762237762238,-0.119047619047619,143,21,aquamaps,2002
57700,0.0236111111111111,-0.119047619047619,144,21,aquamaps,2002
57701,0.0236111111111111,-0.119047619047619,144,21,aquamaps,2002
57702,0.0272108843537415,-0.119047619047619,147,21,aquamaps,2002
57703,0.027027027027027,-0.119047619047619,148,21,aquamaps,2002
57704,0.0267515923566879,-0.0925925925925926,157,27,aquamaps,2002
57705,0.0503330866025167,-0.102272727272727,193,44,aquamaps,2002
57706,0.0551566080977846,-0.0978260869565217,187,46,aquamaps,2002
57707,0.0692233940556088,-0.109756097560976,149,41,aquamaps,2002
57708,0.123636363636364,-0.159090909090909,55,22,aquamaps,2002
57710,0.0705656759348035,-0.102272727272727,149,44,aquamaps,2002
57711,0.071042471042471,-0.102272727272727,148,44,aquamaps,2002
57712,0.071042471042471,-0.102272727272727,148,44,aquamaps,2002
57713,0.0866071428571429,-0.0833333333333333,96,30,aquamaps,2002
57714,0.120689655172414,-0.125,29,12,aquamaps,2002
58411,0.0246376811594203,-0.119047619047619,138,21,aquamaps,2002
58412,0.0244604316546763,-0.119047619047619,139,21,aquamaps,2002
58413,0.0263157894736842,-0.119047619047619,152,21,aquamaps,2002
58414,0.0242424242424242,-0.125,132,20,aquamaps,2002
58415,0.0242424242424242,-0.125,132,20,aquamaps,2002
58416,0.0242857142857143,-0.119047619047619,140,21,aquamaps,2002
58417,0.0242424242424242,-0.125,132,20,aquamaps,2002
58418,0.022972972972973,-0.119047619047619,148,21,aquamaps,2002
58419,0.0256410256410256,-0.119047619047619,156,21,aquamaps,2002
58420,0.022972972972973,-0.119047619047619,148,21,aquamaps,2002
58421,0.0244604316546763,-0.119047619047619,139,21,aquamaps,2002
58422,0.0244604316546763,-0.119047619047619,139,21,aquamaps,2002
58423,0.025,-0.119047619047619,136,21,aquamaps,2002
58424,0.0251851851851852,-0.119047619047619,135,21,aquamaps,2002
58425,0.0261437908496732,-0.113636363636364,153,22,aquamaps,2002
58426,0.0375661375661376,-0.102564102564103,189,39,aquamaps,2002
58427,0.056390977443609,-0.0978260869565217,190,46,aquamaps,2002
58428,0.0640638864241349,-0.1,161,45,aquamaps,2002
58429,0.0762637362637363,-0.115384615384615,130,39,aquamaps,2002
58430,0.121758241758242,-0.134615384615385,65,26,aquamaps,2002
58431,0.0724946695095949,-0.1,134,40,aquamaps,2002
58432,0.0720156555772994,-0.104651162790698,146,43,aquamaps,2002
58433,0.0654377880184332,-0.0714285714285714,124,35,aquamaps,2002
58434,0.0578296703296703,-0.0806451612903226,104,31,aquamaps,2002
58435,0.0939285714285714,-0.0892857142857143,80,28,aquamaps,2002
59134,0.0242424242424242,-0.113636363636364,165,22,aquamaps,2002
59135,0.0228187919463087,-0.119047619047619,149,21,aquamaps,2002
59136,0.0235294117647059,-0.125,136,20,aquamaps,2002
59137,0.0237762237762238,-0.119047619047619,143,21,aquamaps,2002
59138,0.0242857142857143,-0.119047619047619,140,21,aquamaps,2002
59139,0.0228187919463087,-0.119047619047619,149,21,aquamaps,2002
59140,0.0232876712328767,-0.119047619047619,146,21,aquamaps,2002
59141,0.0254777070063694,-0.119047619047619,157,21,aquamaps,2002
59142,0.023943661971831,-0.119047619047619,142,21,aquamaps,2002
59143,0.0242857142857143,-0.119047619047619,140,21,aquamaps,2002
59144,0.0248175182481752,-0.119047619047619,137,21,aquamaps,2002
59145,0.0248175182481752,-0.119047619047619,137,21,aquamaps,2002
59146,0.0261437908496732,-0.119047619047619,153,21,aquamaps,2002
59147,0.0277777777777778,-0.0967741935483871,180,31,aquamaps,2002
59148,0.0524565381708239,-0.102272727272727,189,44,aquamaps,2002
59149,0.0695747001090513,-0.0921052631578947,131,38,aquamaps,2002
59150,0.0701912260967379,-0.0810810810810811,127,37,aquamaps,2002
59151,0.0740442655935614,-0.104651162790698,142,43,aquamaps,2002
59152,0.0745694022289767,-0.107142857142857,141,42,aquamaps,2002
59153,0.0857142857142857,-0.0806451612903226,97,31,aquamaps,2002
59154,0.0735930735930736,-0.0897435897435897,132,39,aquamaps,2002
59855,0.0225806451612903,-0.103448275862069,186,29,aquamaps,2002
59856,0.0228187919463087,-0.119047619047619,149,21,aquamaps,2002
59857,0.0237762237762238,-0.119047619047619,143,21,aquamaps,2002
59858,0.0237762237762238,-0.119047619047619,143,21,aquamaps,2002
59859,0.0244604316546763,-0.119047619047619,139,21,aquamaps,2002
59860,0.0248447204968944,-0.119047619047619,161,21,aquamaps,2002
59861,0.0228187919463087,-0.119047619047619,149,21,aquamaps,2002
59862,0.0251572327044025,-0.119047619047619,159,21,aquamaps,2002
59863,0.023448275862069,-0.119047619047619,145,21,aquamaps,2002
59864,0.0246376811594203,-0.119047619047619,138,21,aquamaps,2002
59865,0.0242424242424242,-0.125,132,20,aquamaps,2002
59866,0.0238805970149254,-0.119047619047619,134,21,aquamaps,2002
59867,0.0261437908496732,-0.119047619047619,153,21,aquamaps,2002
59868,0.0335,-0.0857142857142857,200,35,aquamaps,2002
59869,0.0481245011971269,-0.109756097560976,179,41,aquamaps,2002
59870,0.0590019569471624,-0.1125,146,40,aquamaps,2002
59871,0.0700952380952381,-0.102272727272727,150,44,aquamaps,2002
59872,0.0695177434030937,-0.1,157,45,aquamaps,2002
59873,0.0714285714285714,-0.0897435897435897,136,39,aquamaps,2002
59874,0.0801503759398496,-0.103448275862069,95,29,aquamaps,2002
60577,0.0240963855421687,-0.108695652173913,166,23,aquamaps,2002
60578,0.022972972972973,-0.108695652173913,148,23,aquamaps,2002
60579,0.0223684210526316,-0.108695652173913,152,23,aquamaps,2002
60580,0.0245398773006135,-0.108695652173913,163,23,aquamaps,2002
60581,0.0225165562913907,-0.108695652173913,151,23,aquamaps,2002
60582,0.023448275862069,-0.108695652173913,145,23,aquamaps,2002
60583,0.0236111111111111,-0.108695652173913,144,23,aquamaps,2002
60584,0.0231884057971014,-0.108695652173913,138,23,aquamaps,2002
60585,0.0237037037037037,-0.113636363636364,135,22,aquamaps,2002
60586,0.023021582733813,-0.108695652173913,139,23,aquamaps,2002
60587,0.0244604316546763,-0.113636363636364,139,22,aquamaps,2002
60588,0.0254777070063694,-0.113636363636364,157,22,aquamaps,2002
61298,0.025,-0.108695652173913,160,23,aquamaps,2002
61299,0.023021582733813,-0.113636363636364,139,22,aquamaps,2002
61300,0.0236111111111111,-0.108695652173913,144,23,aquamaps,2002
61301,0.0232876712328767,-0.108695652173913,146,23,aquamaps,2002
61302,0.0236111111111111,-0.108695652173913,144,23,aquamaps,2002
61303,0.023021582733813,-0.108695652173913,139,23,aquamaps,2002
61304,0.0235294117647059,-0.113636363636364,136,22,aquamaps,2002
61305,0.0237037037037037,-0.113636363636364,135,22,aquamaps,2002
62021,0.0275,-0.12,160,25,aquamaps,2002
62022,0.025503355704698,-0.12,149,25,aquamaps,2002
62023,0.0257142857142857,-0.125,140,24,aquamaps,2002
62024,0.0256756756756757,-0.12,148,25,aquamaps,2002
49060,0.148936170212766,-0.125,47,20,aquamaps,2003
49061,0.136170212765957,-0.131578947368421,47,19,aquamaps,2003
49780,0.0817884405670665,-0.1,131,35,aquamaps,2003
49781,0.0749156355455568,-0.102941176470588,127,34,aquamaps,2003
50494,0.0708188153310104,-0.102564102564103,164,39,aquamaps,2003
50495,0.0688808007279345,-0.0810810810810811,157,37,aquamaps,2003
50496,0.0812187812187812,-0.105263157894737,143,38,aquamaps,2003
50497,0.0763236763236763,-0.105263157894737,143,38,aquamaps,2003
50498,0.0779591836734694,-0.105263157894737,140,38,aquamaps,2003
50499,0.0821428571428571,-0.111111111111111,128,36,aquamaps,2003
50500,0.0784648187633262,-0.105263157894737,134,38,aquamaps,2003
51209,0.0206896551724138,-0.125,116,16,aquamaps,2003
51210,0.0206896551724138,-0.125,116,16,aquamaps,2003
51211,0.0211382113821138,-0.117647058823529,123,17,aquamaps,2003
51212,0.0220689655172414,-0.105263157894737,145,19,aquamaps,2003
51213,0.0364161849710983,-0.103448275862069,173,29,aquamaps,2003
51214,0.0667517006802721,-0.102564102564103,168,39,aquamaps,2003
51215,0.0699655765920826,-0.102564102564103,166,39,aquamaps,2003
51216,0.0790087463556851,-0.105263157894737,147,38,aquamaps,2003
51217,0.0806547619047619,-0.105263157894737,144,38,aquamaps,2003
51218,0.0812187812187812,-0.105263157894737,143,38,aquamaps,2003
51219,0.0829591836734694,-0.105263157894737,140,38,aquamaps,2003
51220,0.0893406593406593,-0.111111111111111,130,36,aquamaps,2003
51223,0.128571428571429,-0.136363636363636,35,11,aquamaps,2003
51924,0.0201680672268908,-0.125,119,16,aquamaps,2003
51925,0.0206896551724138,-0.125,116,16,aquamaps,2003
51926,0.019672131147541,-0.117647058823529,122,17,aquamaps,2003
51927,0.0216216216216216,-0.105263157894737,148,19,aquamaps,2003
51928,0.0210526315789474,-0.1,152,20,aquamaps,2003
51929,0.0211920529801325,-0.1,151,20,aquamaps,2003
51930,0.0209677419354839,-0.111111111111111,124,18,aquamaps,2003
51931,0.0235294117647059,-0.138888888888889,119,18,aquamaps,2003
51932,0.0236220472440945,-0.131578947368421,127,19,aquamaps,2003
51933,0.0251497005988024,-0.111111111111111,167,27,aquamaps,2003
51934,0.0522429261559696,-0.107142857142857,207,42,aquamaps,2003
51935,0.0785247432306256,-0.121621621621622,153,37,aquamaps,2003
51936,0.0971215351812367,-0.118421052631579,134,38,aquamaps,2003
51937,0.0866737739872068,-0.108108108108108,134,37,aquamaps,2003
51938,0.0959858323494687,-0.111111111111111,121,36,aquamaps,2003
51939,0.0841614906832298,-0.108108108108108,138,37,aquamaps,2003
51940,0.0749308755760369,-0.102564102564103,155,39,aquamaps,2003
51941,0.0985491071428571,-0.111111111111111,128,36,aquamaps,2003
51942,0.0716177861873226,-0.0810810810810811,151,37,aquamaps,2003
51943,0.0775115207373272,-0.1125,155,40,aquamaps,2003
52643,0.0205128205128205,-0.125,117,16,aquamaps,2003
52644,0.0205128205128205,-0.125,117,16,aquamaps,2003
52645,0.0208695652173913,-0.125,115,16,aquamaps,2003
52646,0.0210526315789474,-0.125,114,16,aquamaps,2003
52647,0.0203389830508475,-0.117647058823529,118,17,aquamaps,2003
52648,0.0219178082191781,-0.105263157894737,146,19,aquamaps,2003
52649,0.0313186813186813,-0.1,182,30,aquamaps,2003
52650,0.0219178082191781,-0.105263157894737,146,19,aquamaps,2003
52651,0.0264705882352941,-0.131578947368421,136,19,aquamaps,2003
52652,0.0253521126760563,-0.131578947368421,142,19,aquamaps,2003
52653,0.0229007633587786,-0.131578947368421,131,19,aquamaps,2003
52654,0.0318435754189944,-0.1,179,30,aquamaps,2003
52655,0.0522429261559696,-0.107142857142857,207,42,aquamaps,2003
52656,0.0667532467532468,-0.1125,165,40,aquamaps,2003
52657,0.0709764918625678,-0.1,158,40,aquamaps,2003
52658,0.0862637362637363,-0.111111111111111,130,36,aquamaps,2003
52659,0.0723502304147465,-0.102564102564103,155,39,aquamaps,2003
52660,0.0744505494505494,-0.102564102564103,156,39,aquamaps,2003
52661,0.0715257531584062,-0.102564102564103,147,39,aquamaps,2003
52662,0.0764097744360902,-0.102564102564103,152,39,aquamaps,2003
52663,0.131702544031311,-0.12,73,25,aquamaps,2003
52664,0.139655172413793,-0.142857142857143,58,21,aquamaps,2003
53363,0.0205128205128205,-0.125,117,16,aquamaps,2003
53364,0.0203389830508475,-0.125,118,16,aquamaps,2003
53365,0.0195121951219512,-0.117647058823529,123,17,aquamaps,2003
53366,0.019672131147541,-0.117647058823529,122,17,aquamaps,2003
53367,0.0201680672268908,-0.117647058823529,119,17,aquamaps,2003
53368,0.0203389830508475,-0.117647058823529,118,17,aquamaps,2003
53369,0.0233333333333333,-0.138888888888889,120,18,aquamaps,2003
53370,0.0229508196721311,-0.138888888888889,122,18,aquamaps,2003
53371,0.0231404958677686,-0.138888888888889,121,18,aquamaps,2003
53372,0.0231404958677686,-0.138888888888889,121,18,aquamaps,2003
53373,0.0234375,-0.131578947368421,128,19,aquamaps,2003
53374,0.0238095238095238,-0.131578947368421,126,19,aquamaps,2003
53375,0.027027027027027,-0.125,148,20,aquamaps,2003
53376,0.0493803000652316,-0.0975609756097561,219,41,aquamaps,2003
53377,0.0624423963133641,-0.107142857142857,186,42,aquamaps,2003
53378,0.0725892857142857,-0.1125,160,40,aquamaps,2003
53379,0.0829591836734694,-0.118421052631579,140,38,aquamaps,2003
53380,0.0608465608465608,-0.125,135,36,aquamaps,2003
53381,0.0728138528138528,-0.109756097560976,165,41,aquamaps,2003
53382,0.0790413533834586,-0.1125,152,40,aquamaps,2003
53383,0.0985930735930736,-0.121621621621622,132,37,aquamaps,2003
53384,0.0891389432485323,-0.118421052631579,146,38,aquamaps,2003
53386,0.136842105263158,-0.142857142857143,57,21,aquamaps,2003
54084,0.0206896551724138,-0.125,116,16,aquamaps,2003
54085,0.0201680672268908,-0.117647058823529,119,17,aquamaps,2003
54086,0.02,-0.117647058823529,120,17,aquamaps,2003
54087,0.0205128205128205,-0.117647058823529,117,17,aquamaps,2003
54088,0.02,-0.117647058823529,120,17,aquamaps,2003
54089,0.023728813559322,-0.138888888888889,118,18,aquamaps,2003
54090,0.0235294117647059,-0.138888888888889,119,18,aquamaps,2003
54091,0.0233333333333333,-0.138888888888889,120,18,aquamaps,2003
54092,0.0236842105263158,-0.119047619047619,152,21,aquamaps,2003
54093,0.0244897959183673,-0.125,147,20,aquamaps,2003
54094,0.0234375,-0.131578947368421,128,19,aquamaps,2003
54095,0.026890756302521,-0.138888888888889,119,18,aquamaps,2003
54096,0.0255639097744361,-0.131578947368421,133,19,aquamaps,2003
54097,0.050293542074364,-0.0952380952380952,219,42,aquamaps,2003
54098,0.0580714285714286,-0.104651162790698,200,43,aquamaps,2003
54099,0.0721384205856256,-0.1125,161,40,aquamaps,2003
54100,0.0528985507246377,-0.136363636363636,138,33,aquamaps,2003
54101,0.0627044711014177,-0.125,131,36,aquamaps,2003
54102,0.0790413533834586,-0.1125,152,40,aquamaps,2003
54103,0.0765241128298453,-0.1125,157,40,aquamaps,2003
54104,0.0811776061776062,-0.118421052631579,148,38,aquamaps,2003
54105,0.0894285714285714,-0.118421052631579,150,38,aquamaps,2003
54106,0.144067796610169,-0.142857142857143,59,21,aquamaps,2003
54805,0.02,-0.117647058823529,120,17,aquamaps,2003
54806,0.02,-0.117647058823529,120,17,aquamaps,2003
54807,0.0235294117647059,-0.138888888888889,119,18,aquamaps,2003
54808,0.0231404958677686,-0.138888888888889,121,18,aquamaps,2003
54809,0.0229508196721311,-0.138888888888889,122,18,aquamaps,2003
54810,0.0231404958677686,-0.138888888888889,121,18,aquamaps,2003
54811,0.0256,-0.138888888888889,125,18,aquamaps,2003
54812,0.0253968253968254,-0.138888888888889,126,18,aquamaps,2003
54813,0.0261538461538462,-0.131578947368421,130,19,aquamaps,2003
54814,0.0253968253968254,-0.138888888888889,126,18,aquamaps,2003
54815,0.0258064516129032,-0.138888888888889,124,18,aquamaps,2003
54816,0.0265625,-0.131578947368421,128,19,aquamaps,2003
54817,0.0255639097744361,-0.131578947368421,133,19,aquamaps,2003
54818,0.0473376623376623,-0.1,220,40,aquamaps,2003
54819,0.0526003949967084,-0.107142857142857,217,42,aquamaps,2003
54820,0.0432584269662921,-0.125,178,36,aquamaps,2003
54821,0.058600583090379,-0.125,147,36,aquamaps,2003
54822,0.0722060252672498,-0.0972222222222222,147,36,aquamaps,2003
54823,0.080952380952381,-0.125,141,36,aquamaps,2003
54824,0.0817298347910593,-0.121621621621622,147,37,aquamaps,2003
54825,0.0755615453728661,-0.115384615384615,159,39,aquamaps,2003
54826,0.13352380952381,-0.134615384615385,75,26,aquamaps,2003
55526,0.0201680672268908,-0.117647058823529,119,17,aquamaps,2003
55527,0.0231404958677686,-0.138888888888889,121,18,aquamaps,2003
55528,0.0229508196721311,-0.138888888888889,122,18,aquamaps,2003
