rgn_id,year,pressure
1,2005,0.2415435814250747
2,2005,0.23938137931849415
3,2005,0.24213962305991726
4,2005,0.2489053585438248
5,2005,0.2619415375641225
6,2005,0.2569120347474311
7,2005,0.24029646926822826
8,2005,0.23785671118606136
1,2006,0.2587514281306146
2,2006,0.25495083087477916
3,2006,0.24435056858203769
4,2006,0.2414645678066411
5,2006,0.23440453217980037
6,2006,0.23745686458305826
7,2006,0.2432318076665993
8,2006,0.2493176247167269
1,2007,0.3483290582936509
2,2007,0.3366922820565215
3,2007,0.32626421727052224
4,2007,0.31786192878688674
5,2007,0.30834155507909505
6,2007,0.31500600771281373
7,2007,0.3004339384874886
8,2007,0.33680415163316063
1,2008,0.2733466992616883
2,2008,0.26549915740630026
3,2008,0.25886432963638045
4,2008,0.2575352856726953
5,2008,0.2603169623108742
6,2008,0.26127388702972876
7,2008,0.2410632046893191
8,2008,0.2646989215954218
1,2009,0.25838009738935747
2,2009,0.25573623278359897
3,2009,0.24319474153898318
4,2009,0.2417658743559621
5,2009,0.22735958361109226
6,2009,0.23359220713224857
7,2009,0.2394961650477678
8,2009,0.24755486569111435
1,2010,0.3376934688408649
2,2010,0.3295519024597982
3,2010,0.3315394610161739
4,2010,0.32968150010424674
5,2010,0.33684206344340484
6,2010,0.3357485587141441
7,2010,0.3056385012731753
8,2010,0.33423408210066136
1,2011,0.3217345757871833
2,2011,0.3140838162066026
3,2011,0.3028140517765969
4,2011,0.29538076066699626
5,2011,0.27874797752155805
6,2011,0.28744340752254716
7,2011,0.2805294165210279
8,2011,0.3138206709790079
1,2012,0.3096364921676776
2,2012,0.30732858509453326
3,2012,0.29568529295011325
4,2012,0.2912693256461785
5,2012,0.2710818500288068
6,2012,0.2805691036230878
7,2012,0.2879728915848142
8,2012,0.30099022704184986
1,2013,0.3954600941326692
2,2013,0.3890527166966909
3,2013,0.3715890042388507
4,2013,0.3634620257422503
5,2013,0.34820523545911525
6,2013,0.3560553190411607
7,2013,0.3556536798948495
8,2013,0.3825285771378533
1,2014,0.3675495065900168
2,2014,0.36319594651043563
3,2014,0.3525937439708434
4,2014,0.35593278511315035
5,2014,0.3803170512937021
6,2014,0.3714335769974687
7,2014,0.35498990761831595
8,2014,0.3574256653327077
1,2015,0.3219539227865242
2,2015,0.32239147158224896
3,2015,0.31850428862357183
4,2015,0.3154838212477427
5,2015,0.29987653079949234
6,2015,0.30734757666112505
7,2015,0.3121093425881844
8,2015,0.32048902568745824
1,2016,0.35177410035376894
2,2016,0.34720530378119147
3,2016,0.3369760455188586
4,2016,0.3399428339817237
5,2016,0.3650221883679635
6,2016,0.35576834453962014
7,2016,0.3394572678942938
8,2016,0.34044198922057783
1,2017,0.34879262551914963
2,2017,0.3441958032001085
3,2017,0.343949776215421
4,2017,0.3447268868776828
5,2017,0.34892792383851057
6,2017,0.34756589878027755
7,2017,0.33610874861003764
8,2017,0.345857423672182
1,2018,0.34378771152553067
2,2018,0.34263184706064426
3,2018,0.34963902629030025
4,2018,0.353481297417297
5,2018,0.36293438021172797
6,2018,0.359594656875786
7,2018,0.3383635745879325
8,2018,0.3466461170300834
1,2019,0.3537406205898608
2,2019,0.35081452153301323
3,2019,0.3463460689981574
4,2019,0.35076790274094394
5,2019,0.36459999110715124
6,2019,0.35988375079244855
7,2019,0.3424070306132233
8,2019,0.34677105181139556
1,2020,0.4003112416047135
2,2020,0.3954412801527113
3,2020,0.38820147345117906
4,2020,0.38663689719704236
5,2020,0.38144659535520126
6,2020,0.3847640810621823
7,2020,0.3725051536420159
8,2020,0.3931706758758304
