rgn_id,year,pressure
1,2007,0.05126826226335654
2,2007,0.07969173801849597
3,2007,0.060303033905750945
4,2007,0.028034044014649418
5,2007,0.09720704414123452
6,2007,0.2653844223123757
7,2007,0.002141387115045284
8,2007,0.059566700368337125
1,2008,0.05002723511088589
2,2008,0.07780853424596065
3,2008,0.053122600850577455
4,2008,0.024096160151741576
5,2008,0.094571415809552
6,2008,0.2541935658342247
7,2008,0.0019730985565707963
8,2008,0.060426456444204524
1,2009,0.04307913728239095
2,2009,0.07312452681727394
3,2009,0.0483260072003564
4,2009,0.019752534393486447
5,2009,0.08933642756359361
6,2009,0.2393883368088895
7,2009,0.0017886099096001004
8,2009,0.05252872553055083
1,2010,0.04317226389184906
2,2010,0.07233978748948015
3,2010,0.04470956218705633
4,2010,0.017362075935617644
5,2010,0.08392031931890939
6,2010,0.22095327925383076
7,2010,0.0016565574940663734
8,2010,0.05551847458555954
1,2011,0.0436254088281179
2,2011,0.07388536278690795
3,2011,0.041109899237199085
4,2011,0.01618729261020376
5,2011,0.0819510631745848
6,2011,0.21247005382623027
7,2011,0.001750834404491727
8,2011,0.05801321527656707
1,2012,0.04175297108683525
2,2012,0.07492071256433645
3,2012,0.04286996329571763
4,2012,0.015365848586206998
5,2012,0.08162957623337706
6,2012,0.21791926116676533
7,2012,0.0018001786922916202
8,2012,0.060185830671931104
1,2013,0.03985345343384764
2,2013,0.07682289543800318
3,2013,0.04240397151094902
4,2013,0.015718022111336206
5,2013,0.08026600077070206
6,2013,0.22734541371416228
7,2013,0.001729800334864788
8,2013,0.05321598499819814
1,2014,0.04197041911839832
2,2014,0.08064001857015932
3,2014,0.0410319955068041
4,2014,0.015710644441458164
5,2014,0.08062435444704442
6,2014,0.23269439961834695
7,2014,0.001621218947898253
8,2014,0.05195250819894728
