rgn_id,year,pressure
1,2007,0.04679335042025687
2,2007,0.07006306334026145
3,2007,0.0382511551944287
4,2007,0.032563878209667274
5,2007,0.15409994918506925
6,2007,0.4688098501168483
7,2007,0.0021776642568850234
8,2007,0.0420971199240113
1,2008,0.0450271376252945
2,2008,0.06638158981543187
3,2008,0.033020975780260774
4,2008,0.030093531457356857
5,2008,0.1528768522606116
6,2008,0.46614732914414453
7,2008,0.002018740966472295
8,2008,0.040151964373162596
1,2009,0.03772251521959959
2,2009,0.05925557291891449
3,2009,0.02900619530306732
4,2009,0.02590496152515873
5,2009,0.1337925870835958
6,2009,0.3972493319956175
7,2009,0.0017420733991882764
8,2009,0.03532343729287614
1,2010,0.036449065182876036
2,2010,0.05469874216607284
3,2010,0.026977927839122624
4,2010,0.024422003470215628
5,2010,0.11986677866212256
6,2010,0.32227942740336096
7,2010,0.0016041631526851664
8,2010,0.03327829174104989
1,2011,0.03472749597159186
2,2011,0.055697589522672654
3,2011,0.026395630700720516
4,2011,0.023554036755748776
5,2011,0.11513129491489894
6,2011,0.33933185722687786
7,2011,0.0015816483847363606
8,2011,0.03470530853530871
1,2012,0.03505108166892006
2,2012,0.05804078793710505
3,2012,0.025765620904887477
4,2012,0.022155559147539045
5,2012,0.1102734787849235
6,2012,0.28781546443119843
7,2012,0.001554506440180141
8,2012,0.03480925566803188
1,2013,0.034776407395882
2,2013,0.05921221675514805
3,2013,0.02677415111326772
4,2013,0.02236486957777763
5,2013,0.10442986339126956
6,2013,0.29342412875808815
7,2013,0.001528736718335971
8,2013,0.03388558245923073
1,2014,0.03661696176022783
2,2014,0.06395679618956202
3,2014,0.027343129473153135
4,2014,0.021857906539774288
5,2014,0.10498128926368668
6,2014,0.305473597489292
7,2014,0.001531776365554736
8,2014,0.03365401741497497
