rgn_id,year,hab,hab_status,status
3,2011.0,sm,1.0,0.9517450833368142
3,2012.0,sm,1.0,0.9410165493213606
3,2013.0,sm,1.0,0.9389898490150737
3,2014.0,sm,1.0,0.9403862200810112
3,2015.0,sm,1.0,0.9446840675411244
4,1990.0,sm,1.0,1.0
4,1991.0,sm,0.9984931506849314,0.9984931506849314
4,1992.0,sm,0.996986301369863,0.996986301369863
4,1993.0,sm,0.9954794520547945,0.9954794520547945
4,1994.0,sm,0.9939726027397261,0.9939726027397261
4,1995.0,sm,0.9924657534246575,0.9924657534246575
4,1996.0,sm,0.990958904109589,0.990958904109589
4,1997.0,sm,0.9894520547945206,0.9894520547945206
4,1998.0,sm,0.987945205479452,0.987945205479452
4,1999.0,sm,0.9864383561643836,0.9864383561643836
4,2e3,sm,0.9849315068493151,0.9849315068493151
4,2001.0,sm,0.9843835616438356,0.9843835616438356
4,2002.0,sm,0.983835616438356,0.983835616438356
4,2003.0,sm,0.9832876712328767,0.9832876712328767
4,2004.0,sm,0.9827397260273972,0.9827397260273972
4,2005.0,sm,0.9821917808219177,0.990841471815688
4,2006.0,sm,0.9816438356164382,0.9906943468383218
4,2007.0,sm,0.9810958904109588,0.9902743330443639
4,2008.0,sm,0.9805479452054794,0.9901540002412782
4,2009.0,sm,0.98,0.9898442247484651
4,2010.0,sm,0.9794520547945205,0.9895436350141832
4,2011.0,sm,0.9794520547945205,0.9895513898482377
4,2012.0,sm,0.9794520547945205,0.989488854383801
4,2013.0,sm,0.9794520547945205,0.9893810777814542
4,2014.0,sm,0.9794520547945205,0.9896745333141234
4,2015.0,sm,0.9794520547945205,0.9895572818217304
5,1990.0,sm,1.0,1.0
5,1991.0,sm,1.0,1.0
5,1992.0,sm,1.0,1.0
5,1993.0,sm,1.0,1.0
5,1994.0,sm,1.0,1.0
5,1995.0,sm,1.0,1.0
5,1996.0,sm,1.0,1.0
5,1997.0,sm,1.0,1.0
5,1998.0,sm,1.0,1.0
5,1999.0,sm,1.0,1.0
5,2e3,sm,1.0,1.0
5,2001.0,sm,1.0,1.0
5,2002.0,sm,1.0,1.0
5,2003.0,sm,1.0,1.0
5,2004.0,sm,1.0,1.0
5,2005.0,sm,1.0,0.999450521018005
5,2006.0,sm,1.0,0.9994683322332553
5,2007.0,sm,1.0,0.9994507005053628
5,2008.0,sm,1.0,0.9993698321818226
5,2009.0,sm,1.0,0.9995906591226309
5,2010.0,sm,1.0,0.9997387988144408
5,2011.0,sm,1.0,0.9997499392211269
5,2012.0,sm,1.0,0.9996892001092168
5,2013.0,sm,1.0,0.9997728777104562
5,2014.0,sm,1.0,0.9997956408953648
5,2015.0,sm,1.0,0.9997930412230436
6,1990.0,sm,1.0,1.0
6,1991.0,sm,0.9948355195384933,0.9948355195384933
6,1992.0,sm,0.9896710390769864,0.9896710390769864
6,1993.0,sm,0.9845065586154798,0.9845065586154798
6,1994.0,sm,0.9793420781539729,0.9793420781539729
6,1995.0,sm,0.9741775976924661,0.9741775976924661
6,1996.0,sm,0.9690131172309595,0.9690131172309595
6,1997.0,sm,0.9638486367694526,0.9638486367694526
6,1998.0,sm,0.9586841563079459,0.9586841563079459
6,1999.0,sm,0.953519675846439,0.953519675846439
6,2e3,sm,0.9483551953849323,0.9483551953849323
6,2001.0,sm,0.9480598859968409,0.9480598859968409
6,2002.0,sm,0.9477645766087494,0.9477645766087494
6,2003.0,sm,0.9474692672206579,0.9474692672206579
6,2004.0,sm,0.9471739578325664,0.9471739578325664
6,2005.0,sm,0.946878648444475,0.8809241983237931
6,2006.0,sm,0.9465833390563836,0.9024956446273201
6,2007.0,sm,0.9462880296682921,0.8665008311712951
6,2008.0,sm,0.9459927202802006,0.8454824824938264
6,2009.0,sm,0.9456974108921091,0.8805812775682829
6,2010.0,sm,0.9454021015040177,0.9300478452067332
6,2011.0,sm,0.9454021015040177,0.9159924349436098
6,2012.0,sm,0.9454021015040177,0.8793683934750046
6,2013.0,sm,0.9454021015040177,0.8368752337524551
6,2014.0,sm,0.9454021015040177,0.9533911885823492
6,2015.0,sm,0.9454021015040177,0.8445146410344506
8,1990.0,sm,1.0,1.0
8,1991.0,sm,1.0,1.0
8,1992.0,sm,1.0,1.0
8,1993.0,sm,1.0,1.0
8,1994.0,sm,1.0,1.0
8,1995.0,sm,1.0,1.0
8,1996.0,sm,1.0,1.0
8,1997.0,sm,1.0,1.0
8,1998.0,sm,1.0,1.0
8,1999.0,sm,1.0,1.0
8,2e3,sm,1.0,1.0
8,2001.0,sm,1.0,1.0
8,2002.0,sm,1.0,1.0
8,2003.0,sm,1.0,1.0
8,2004.0,sm,1.0,1.0
8,2005.0,sm,1.0,1.0
8,2006.0,sm,1.0,1.0
8,2007.0,sm,1.0,0.9960744386976464
8,2008.0,sm,1.0,0.9963858570315112
8,2009.0,sm,1.0,0.9998963743274745
8,2010.0,sm,1.0,0.9982422244837541
8,2011.0,sm,1.0,0.9982422167871974
8,2012.0,sm,1.0,0.9982442269920574
8,2013.0,sm,1.0,0.9982438428624598
8,2014.0,sm,1.0,0.9998956060662351
8,2015.0,sm,1.0,0.9982364893237228
1,2005.0,soft_btm,0.9975359548081958,0.9991786516027319
2,2005.0,soft_btm,1.0,0.9999271402550091
3,2005.0,soft_btm,0.9999763908088745,0.9999921302696247
4,2005.0,soft_btm,0.9994911628094584,0.990841471815688
5,2005.0,soft_btm,0.99890104203601,0.999450521018005
6,2005.0,soft_btm,0.993766286952436,0.8809241983237931
8,2005.0,soft_btm,1.0,1.0
1,2006.0,soft_btm,0.9976353309079536,0.999211776969318
2,2006.0,soft_btm,1.0,0.9999271402550091
3,2006.0,soft_btm,0.999939121692415,0.9999797072308049
4,2006.0,soft_btm,0.9997448580602054,0.9906943468383218
5,2006.0,soft_btm,0.9989366644665105,0.9994683322332553
6,2006.0,soft_btm,0.9949461480170662,0.9024956446273201
8,2006.0,soft_btm,1.0,1.0
1,2007.0,soft_btm,0.9979635843824739,0.9910113167617226
2,2007.0,soft_btm,0.9999065838836075,0.9663518687999639
3,2007.0,soft_btm,0.9993712183105303,0.9411129066677169
4,2007.0,soft_btm,0.9994527756777689,0.9902743330443639
5,2007.0,soft_btm,0.9989014010107254,0.9994507005053628
6,2007.0,soft_btm,0.9936399957604866,0.8665008311712951
8,2007.0,soft_btm,0.9999843807787953,0.9960744386976464
1,2008.0,soft_btm,0.9983764598041228,0.952414187847856
2,2008.0,soft_btm,0.9999310674622401,0.9666194754282232
3,2008.0,soft_btm,0.9996364639680068,0.90790058716434
4,2008.0,soft_btm,0.999760055277077,0.9901540002412782
5,2008.0,soft_btm,0.9987396643636453,0.9993698321818226
6,2008.0,soft_btm,0.994710046350215,0.8454824824938264
8,2008.0,soft_btm,0.9999901306736112,0.9963858570315112
1,2009.0,soft_btm,0.998017824256699,0.9928388056462151
2,2009.0,soft_btm,0.9998875979826436,0.9584432646136364
3,2009.0,soft_btm,0.9996287907410373,0.9399951231304849
4,2009.0,soft_btm,0.9996884494969303,0.9898442247484651
5,2009.0,soft_btm,0.9991813182452618,0.9995906591226309
6,2009.0,soft_btm,0.9939187622382712,0.8805812775682829
8,2009.0,soft_btm,0.999998624684683,0.9998963743274745
1,2010.0,soft_btm,0.999171186166145,0.9989195469769739
2,2010.0,soft_btm,0.9999094255832629,0.9586667450099945
3,2010.0,soft_btm,0.99944715404407,0.9429436800999981
4,2010.0,soft_btm,0.9996352152338459,0.9895436350141832
5,2010.0,soft_btm,0.9994775976288817,0.9997387988144408
6,2010.0,soft_btm,0.9936776043289481,0.9300478452067332
8,2010.0,soft_btm,0.9999882023896713,0.9982422244837541
1,2011.0,soft_btm,0.9990404548829908,0.9950561065934859
2,2011.0,soft_btm,0.9999083324943678,0.9671848391087341
3,2011.0,soft_btm,0.9995969441351698,0.9517450833368142
4,2011.0,soft_btm,0.9996507249019548,0.9895513898482377
5,2011.0,soft_btm,0.9994998784422539,0.9997499392211269
6,2011.0,soft_btm,0.9940645650289396,0.9159924349436098
8,2011.0,soft_btm,0.9999881793000013,0.9982422167871974
1,2012.0,soft_btm,0.9989086409644462,0.9911252901861115
2,2012.0,soft_btm,0.9999080240204888,0.9637903251711949
3,2012.0,soft_btm,0.9996839667784952,0.9410165493213606
4,2012.0,soft_btm,0.9995256539730814,0.989488854383801
5,2012.0,soft_btm,0.9993784002184337,0.9996892001092168
6,2012.0,soft_btm,0.9905754193465279,0.8793683934750046
8,2012.0,soft_btm,0.9999942099145817,0.9982442269920574
1,2013.0,soft_btm,0.998601355254233,0.987202998326937
2,2013.0,soft_btm,0.999911172219177,0.9677911583662282
3,2013.0,soft_btm,0.9997725260567306,0.9389898490150737
4,2013.0,soft_btm,0.999310100768388,0.9893810777814542
5,2013.0,soft_btm,0.9995457554209125,0.9997728777104562
6,2013.0,soft_btm,0.9907555146469644,0.8368752337524551
8,2013.0,soft_btm,0.9999930575257887,0.9982438428624598
1,2014.0,soft_btm,0.999907730699391,0.995814304550246
2,2014.0,soft_btm,0.9999320017562809,0.9753112089448629
3,2014.0,soft_btm,0.9997488957053071,0.9403862200810112
4,2014.0,soft_btm,0.9998970118337263,0.9896745333141234
5,2014.0,soft_btm,0.9995912817907296,0.9997956408953648
6,2014.0,soft_btm,0.9998778472217532,0.9533911885823492
8,2014.0,soft_btm,0.9999963199009646,0.9998956060662351
1,2015.0,soft_btm,0.9991372319220415,0.9936810475526227
2,2015.0,soft_btm,0.9999230471393155,0.9738056025926211
3,2015.0,soft_btm,0.9996280696210413,0.9446840675411244
4,2015.0,soft_btm,0.9996625088489405,0.9895572818217304
5,2015.0,soft_btm,0.9995860824460872,0.9997930412230436
6,2015.0,soft_btm,0.9923971407482703,0.8445146410344506
8,2015.0,soft_btm,0.9999709969095776,0.9982364893237228
1,2005.0,ebsa,1.0,0.9991786516027319
2,2005.0,ebsa,1.0,0.9999271402550091
3,2005.0,ebsa,1.0,0.9999921302696247
6,2005.0,ebsa,0.7021276595744681,0.8809241983237931
7,2005.0,ebsa,1.0,1.0
8,2005.0,ebsa,1.0,1.0
1,2006.0,ebsa,1.0,0.999211776969318
2,2006.0,ebsa,1.0,0.9999271402550091
3,2006.0,ebsa,1.0,0.9999797072308049
6,2006.0,ebsa,0.7659574468085106,0.9024956446273201
7,2006.0,ebsa,1.0,1.0
8,2006.0,ebsa,1.0,1.0
1,2007.0,ebsa,0.975070365902694,0.9910113167617226
2,2007.0,ebsa,0.8993676017512566,0.9663518687999639
3,2007.0,ebsa,0.8239675016926202,0.9411129066677169
6,2007.0,ebsa,0.6595744680851063,0.8665008311712951
7,2007.0,ebsa,1.0,1.0
8,2007.0,ebsa,0.9882389353141442,0.9960744386976464
1,2008.0,ebsa,0.8588661037394452,0.952414187847856
2,2008.0,ebsa,0.9001459380574023,0.9666194754282232
3,2008.0,ebsa,0.7240652975250131,0.90790058716434
6,2008.0,ebsa,0.5957446808510638,0.8454824824938264
7,2008.0,ebsa,1.0,1.0
8,2008.0,ebsa,0.9891674404209223,0.9963858570315112
1,2009.0,ebsa,0.9804985926819462,0.9928388056462151
2,2009.0,ebsa,0.8756607750932381,0.9584432646136364
3,2009.0,ebsa,0.8203565786504174,0.9399951231304849
6,2009.0,ebsa,0.7021276595744681,0.8805812775682829
7,2009.0,ebsa,1.0,1.0
8,2009.0,ebsa,0.9996904982977406,0.9998963743274745
1,2010.0,ebsa,0.9975874547647768,0.9989195469769739
2,2010.0,ebsa,0.8763093886816928,0.9586667450099945
3,2010.0,ebsa,0.8293838862559242,0.9429436800999981
6,2010.0,ebsa,0.851063829787234,0.9300478452067332
7,2010.0,ebsa,1.0,1.0
8,2010.0,ebsa,0.9947384710615909,0.9982422244837541
1,2011.0,ebsa,0.9861278648974668,0.9950561065934859
2,2011.0,ebsa,0.9018647640668072,0.9671848391087341
3,2011.0,ebsa,0.8556383058752727,0.9517450833368142
6,2011.0,ebsa,0.8085106382978724,0.9159924349436098
7,2011.0,ebsa,1.0,1.0
8,2011.0,ebsa,0.9947384710615909,0.9982422167871974
1,2012.0,ebsa,0.9744672295938882,0.9911252901861115
2,2012.0,ebsa,0.8916815307280688,0.9637903251711949
3,2012.0,ebsa,0.8233656811855864,0.9410165493213606
6,2012.0,ebsa,0.7021276595744681,0.8793683934750046
7,2012.0,ebsa,1.0,1.0
8,2012.0,ebsa,0.9947384710615909,0.9982442269920574
1,2013.0,ebsa,0.9630076397265782,0.987202998326937
2,2013.0,ebsa,0.9036808821144803,0.9677911583662282
3,2013.0,ebsa,0.8171970209884902,0.9389898490150737
6,2013.0,ebsa,0.574468085106383,0.8368752337524551
7,2013.0,ebsa,1.0,1.0
8,2013.0,ebsa,0.9947384710615909,0.9982438428624598
1,2014.0,ebsa,0.987535182951347,0.995814304550246
2,2014.0,ebsa,0.9262202043132803,0.9753112089448629
3,2014.0,ebsa,0.8214097645377266,0.9403862200810112
6,2014.0,ebsa,0.9148936170212766,0.9533911885823492
7,2014.0,ebsa,1.0,1.0
8,2014.0,ebsa,0.9996904982977406,0.9998956060662351
1,2015.0,ebsa,0.9819059107358263,0.9936810475526227
2,2015.0,ebsa,0.9217123398735203,0.9738056025926211
3,2015.0,ebsa,0.8344241330023321,0.9446840675411244
6,2015.0,ebsa,0.5957446808510638,0.8445146410344506
7,2015.0,ebsa,1.0,1.0
8,2015.0,ebsa,0.9947384710615909,0.9982364893237228
