"dir","shp","data_type","dupes","domain","category","layer","xmin","xmax","ymin","ymax","data_cols","p4s"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_mammals_complete/FeatureData_Mammals","BCMCA_ECO_Mammals_StellerSeaLionHaulouts_PlyData.shp","poly_feature",TRUE,"eco","mammals","stellersealionhaulouts",NA,NA,NA,NA,NA,NA
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_mammals_complete/FeatureData_Mammals","BCMCA_ECO_Mammals_StellerSeaLionHaulouts_PtDATA.shp","pt_feature",TRUE,"eco","mammals","stellersealionhaulouts",NA,NA,NA,NA,NA,NA
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_mammals_complete/FeatureData_Mammals","BCMCA_ECO_Mammals_StellerSeaLionRookeries_PlyData.shp","poly_feature",TRUE,"eco","mammals","stellersealionrookeries",NA,NA,NA,NA,NA,NA
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_mammals_complete/FeatureData_Mammals","BCMCA_ECO_Mammals_StellerSeaLionRookeries_PtDATA.shp","pt_feature",TRUE,"eco","mammals","stellersealionrookeries",NA,NA,NA,NA,NA,NA
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_mammals_complete/MarxanData_Mammals","BCMCA_ECO_Mammals_CaliforniaSeaLionHaulouts_MARXAN.shp","marxan",TRUE,"eco","mammals","californiasealionhaulouts",860954.875068356,1183724.87211085,367720.667783022,568178.562780758,"Id, UNIT_ID, Shape_Leng, Shape_Area","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_mammals_complete/MarxanData_Mammals","BCMCA_ECO_Mammals_Chlorophyll_MARXAN.shp","marxan",TRUE,"eco","mammals","chlorophyll",158059.999958955,1300060,172650.000041377,1228650.00030203,"Unit_ID, Count_, Avg_GRID_C, Shape_Leng, Shape_Area, ID, Log_avg_gr, log10_avg_","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_mammals_complete/MarxanData_Mammals","BCMCA_ECO_Mammals_HarbourSealHaulouts_MARXAN.shp","marxan",TRUE,"eco","mammals","harboursealhaulouts",558148.967750182,1229248.57426593,367756.1634061,1053588.66629247,"MARSECTION, ID_NUMBER, Unit_ID, Shape_Leng, Shape_Area, ID","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_mammals_complete/MarxanData_Mammals","BCMCA_ECO_Mammals_stellerSeaLionHaulouts_MARXAN.shp","marxan",TRUE,"eco","mammals","stellersealionhaulouts",NA,NA,NA,NA,NA,NA
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_mammals_complete/MarxanData_Mammals","BCMCA_ECO_Mammals_stellerSeaLionRookeries_MARXAN.shp","marxan",TRUE,"eco","mammals","stellersealionrookeries",NA,NA,NA,NA,NA,NA
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_physical_complete/FeatureData_Physical","BCMCA_ECO_Physical_BenthicClasses_DATA.shp","feature",TRUE,"eco","physical","benthicclasses",160315.031231777,1237600.058014,173370.156974307,1097170.22830397,"Marxan_ID","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_physical_complete/FeatureData_Physical","BCMCA_ECO_Physical_Ecosections_Data.shp","feature",TRUE,"eco","physical","ecosections",160315.031250001,1323745.99972215,173370.155998385,1222628.24973575,"FID_ecosec, Id, FID_ecos_1, MARSECTION, ID_NUMBER, ID_1, Area_m2","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_physical_complete/FeatureData_Physical","BCMCA_ECO_Physical_HighRugosity_DATA.shp","feature",TRUE,"eco","physical","highrugosity",198490.417480467,1236262.81738281,181700,1097110.3906259,"ID, GRIDCODE","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_physical_complete/FeatureData_Physical","BCMCA_ECO_Physical_highTidalCurrent_Data.shp","feature",FALSE,"eco","physical","hightidalcurrent",536777.222327559,1219882.59037044,359439.521443699,1093012.46804807,"ID, GRIDCODE","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_physical_complete/FeatureData_Physical","BCMCA_ECO_Physical_HydothermalVents_DATA.shp","feature",FALSE,"eco","physical","hydothermalvents",-131.936699971002,-127.100000028998,43.2167000276918,50.8578999723082,"Name_area, Longitude, Latitude, Regional_L, National_J, Full_Sprea, Tectonic_S, Depth, Activity, Deposit_Ty, Site_Descr, Dominate_b, Citations","+proj=longlat +datum=WGS84 +no_defs +ellps=WGS84 +towgs84=0,0,0"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_physical_complete/FeatureData_Physical","BCMCA_ECO_Physical_Seamounts_DATA.shp","feature",TRUE,"eco","physical","seamounts",309429.584295416,825524.111766512,348727.238623547,1029141.01325647,"NAME, DEPTH, Source, ID","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_physical_complete/FeatureData_Physical","dfo_endeavour_vent_zones.shp",NA,FALSE,NA,NA,"dfo_endeavour_vent_zones",766830.310000001,769878.75,327985.439999999,334821.810000001,"PRIMARY, VENT_NAME, HECTARES, SQUAREKM, AREA, LEN","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_physical_complete/FeatureData_Physical","foreman_rms_tidal_albA.shp",NA,FALSE,NA,NA,"foreman_rms_tidal_alba",-625830.369738597,3774343.00529107,-2133950.57704868,1288895.51360616,"Longitude, Latitude, RMS_Tidal_","+proj=aea +lat_1=55 +lat_2=65 +lat_0=50 +lon_0=-154 +x_0=0 +y_0=0 +datum=NAD83 +units=m +no_defs +ellps=GRS80 +towgs84=0,0,0"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_physical_complete/FeatureData_Physical","PacificCoastUpperOceanSubRegionsApril2013.shp",NA,FALSE,NA,NA,"pacificcoastupperoceansubregionsapril2013",159640.198599426,1237441.78022615,173874.455317159,1123029.92247463,"Region, Id, Area","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_physical_complete/MarxanData_Physical","BCMCA_ECO_Physical_BenthicClasses_MARXAN.shp","marxan",TRUE,"eco","physical","benthicclasses",160315.031199999,1237600.058,173370.157,1097170.2283,"MARXAN_ID, Unit_ID, Shape_Leng, Shape_Area, ID","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_physical_complete/MarxanData_Physical","BCMCA_ECO_Physical_CoastalClasses_MARXAN.shp","marxan",FALSE,"eco","physical","coastalclasses",529211.624770291,1237457.87479469,367780.75007504,1222206.5915467,"UNIT_ID, ID, Shape_Leng","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_physical_complete/MarxanData_Physical","BCMCA_ECO_Physical_Ecosections_MARXAN.shp","marxan",TRUE,"eco","physical","ecosections",160315.031199999,1300060,173370.155999999,1222628.2497,"ID, MARSECTION, Shape_Leng, Shape_Area, Unit_ID","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_physical_complete/MarxanData_Physical","BCMCA_ECO_Physical_Exposure_MARXAN.shp","marxan",FALSE,"eco","physical","exposure",529211.625455083,1237457.87506172,367780.75007504,1222206.5915467,"UNIT_ID, ID, Shape_Leng","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_physical_complete/MarxanData_Physical","BCMCA_ECO_Physical_HighRugosity_MARXAN.shp","marxan",TRUE,"eco","physical","highrugosity",198490.4175,1236400,180650,1097111.0703,"Unit_ID, Shape_Leng, Shape_Area, ID","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_physical_complete/MarxanData_Physical","BCMCA_ECO_Physical_HydrothermalVents_MARXAN.shp","marxan",FALSE,"eco","physical","hydrothermalvents",764060.000000002,778060,288650,336650,"Unit_ID, Shape_Leng, Shape_Area, OCCURENCE, ID","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_physical_complete/MarxanData_Physical","BCMCA_ECO_Physical_Seamounts_MARXAN.shp","marxan",TRUE,"eco","physical","seamounts",308060,826060,348650.000000002,1030650,"Unit_ID, Shape_Leng, Shape_Area, ID, PRESENCE","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_plants_complete/FeatureData_Plants/Algae","BCMCA_ECO_Algae_Eisenia_arborea_Data.shp","feature",TRUE,"eco","algae","eisenia_arborea",566610.770274986,1065464.21201609,424005.060616179,950386.94838382,"DATE_, LATDD, LONGDD, Feature, SOURCE_DAT, Dataset_ID, LATITUDE, LONGITUDE, BuffDist_m, Shape_Leng, Shape_Area","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_plants_complete/FeatureData_Plants/Algae","BCMCA_ECO_Algae_Lithothrix_aspergillum_Data.shp","feature",FALSE,"eco","algae","lithothrix_aspergillum",591203.930078418,1171400.3735127,460072.077382223,1053232.32648382,"DATE_, LATDD, LONGDD, Feature, SOURCE_DAT, Dataset_ID, LATITUDE, LONGITUDE, BuffDist_m, Shape_Leng, Shape_Area","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_plants_complete/FeatureData_Plants/Algae","BCMCA_ECO_Algae_Postelsia_palmaeformis_Data.shp","feature",FALSE,"eco","algae","postelsia_palmaeformis",859626.589278418,1118544.23391271,373099.327782222,660299.14358382,"DATE_, LATDD, LONGDD, Feature, SOURCE_DAT, Dataset_ID, LATITUDE, LONGITUDE, BuffDist_m, Shape_Leng, Shape_Area","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_plants_complete/FeatureData_Plants/Algae","BCMCA_ECO_Algae_Pterygophora_californica_Data.shp","feature",FALSE,"eco","algae","pterygophora_californica",631770.685478417,1207413.4124127,371205.609482222,857204.53168382,"DATE_, LATDD, LONGDD, Feature, SOURCE_DAT, Dataset_ID, LATITUDE, LONGITUDE, BuffDist_m, Shape_Leng, Shape_Area","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_plants_complete/FeatureData_Plants/Algae","BCMCA_ECO_Algae_Rhodolith_spp_Data.shp","feature",TRUE,"eco","algae","rhodolith_spp",652534.578374984,652634.381016093,805674.374416178,805774.37438382,"DATE_, LATDD, LONGDD, Feature, SOURCE_DAT, Dataset_ID, LATITUDE, LONGITUDE, BuffDist_m, Shape_Leng, Shape_Area","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_plants_complete/FeatureData_Plants/Algae","bcmca_eco_algae_stephanocystis_geminata_data.shp","feature",FALSE,"eco","algae","stephanocystis_geminata",539157.639974985,1207413.4124127,371205.609482222,1048158.88428382,"DATE_, LATDD, LONGDD, Feature, SOURCE_DAT, Dataset_ID, LATITUDE, LONGITUDE, BuffDist_m, Shape_Leng, Shape_Area","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_plants_complete/FeatureData_Plants/Kelp","BCMCA_ECO_Kelp_GiantKelp_Polygons_DATA.shp","feature",TRUE,"eco","kelp","giantkelp_polygons",530408.3125,1168421.875,373463.031300001,1081654.875,"FEATURE, DATA_SOURC, Dataset_ID, Shape_Leng, Shape_Area","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_plants_complete/FeatureData_Plants/VascularPlants","BCMCA_ECO_VascPlants_DuneVegetation_DATA.shp","feature",TRUE,"eco","vascplants","dunevegetation",1061206.25320735,1194512.34408351,399389.926317729,557959.125313408,"SHAPE_Leng, SHAPE_Area","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_plants_complete/FeatureData_Plants/VascularPlants","BCMCA_ECO_VascPlants_Eelgrass_Polygons_DATA.shp","feature",FALSE,"eco","vascplants","eelgrass_polygons",539544.453299999,1235942.6836,377639.218800001,1080214.3527,"RA, RI, LOCATION, FEATURE, TYPE_USE, COMMENTS, SOURCE_1, SOURCE_2, SURVEY_TYP, DATE_, CONTACT, PROJECT, DATA_SOURC, Dataset_ID, SOURCETHM, SP_SRCTHM, YEAR_PHT, COVERAGE, NAME, DENSITY, REFERENCE1, REFERENCE2, OBS_METHOD, ACCURACY, DISTRIBUTI, PRIM_COV_I, SEC_COV_IN, TER_COV_IN, DISTRIBU_1, PRIM_COV_S, SEC_COV_SU, TER_COV_SU, DISTRIBU_2, LINKID, BUFF_DIST, CREW, FEATURE_TY, RI_LOS, Shape_Leng, Shape_Area","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_plants_complete/FeatureData_Plants/VascularPlants","BCMCA_ECO_VascPlants_PriorityEelgrassHabitat_DATA.shp","feature",TRUE,"eco","vascplants","priorityeelgrasshabitat",544133.077400001,1235942.6836,377639.218800001,1078567.5625,"RA, RI, LOCATION, FEATURE, TYPE_USE, COMMENTS, SOURCE_1, SOURCE_2, SURVEY_TYP, DATE_, CONTACT, PROJECT, DATA_SOURC, Dataset_ID, SOURCETHM, SP_SRCTHM, YEAR_PHT, COVERAGE, NAME, DENSITY, REFERENCE1, REFERENCE2, OBS_METHOD, ACCURACY, DISTRIBUTI, PRIM_COV_I, SEC_COV_IN, TER_COV_IN, DISTRIBU_1, PRIM_COV_S, SEC_COV_SU, TER_COV_SU, DISTRIBU_2, LINKID, BUFF_DIST, CREW, FEATURE_TY, RI_LOS, Shape_Leng, Shape_Area","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_plants_complete/MarxanData_Plants/Algae","BCMCA_ECO_Algae_BoulderCobbleFloor_MARXAN.shp","marxan",FALSE,"eco","algae","bouldercobblefloor",529418.750048519,1231692.37512061,369063.718625425,1220502.25001435,"ID, UNIT_ID, Shape_Leng","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_plants_complete/MarxanData_Plants/Algae","BCMCA_ECO_Algae_Cystoseira_MARXAN.shp","marxan",FALSE,"eco","algae","cystoseira",538060.000430362,1206059.99901206,372650.000059432,1046649.99899628,"UNIT_ID, MARSECTION, ID_NUMBER, Shape_Leng, Shape_Area, ID, PRESENCE","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_plants_complete/MarxanData_Plants/Algae","BCMCA_ECO_Algae_Eisenia_arborea_MARXAN.shp","marxan",TRUE,"eco","algae","eisenia_arborea",566060.000381131,1066060.00096478,422650.001312388,950649.998433684,"UNIT_ID, MARSECTION, ID_NUMBER, Shape_Leng, Shape_Area, ID, PRESENCE","BC Albers"
