year,cell_id,catch_sum,sector_type_id,fishing_entity_id,taxon_key,functional_group_id,commercial_group_id,catch_status,reporting_status
1980,49061,5.96993409252377e-5,1,26,400416,3,3,R,U
1980,49060,6.05135322484514e-4,1,26,400416,3,3,R,U
1980,49061,2.79343556731417e-5,2,26,600256,1,6,R,R
1980,49060,1.75290651699089e-4,2,26,600256,1,6,R,R
1980,49060,4.35133652839089e-5,1,26,600256,1,6,R,U
1980,49061,6.93429592874922e-6,1,26,600256,1,6,R,U
1980,49061,0.032219182524208,1,26,601520,2,2,R,R
1980,49060,0.202860640695809,1,26,601520,2,2,R,R
1980,49060,4.7078414194937e-9,2,187,400416,3,3,R,U
1980,49060,0.00143272335204594,2,187,601520,2,2,R,U
1980,49060,0.046310632700364,1,187,601520,2,2,R,R
1980,49060,5.87143143368733e-6,1,187,600256,1,6,R,R
1980,49060,1.19806399442267e-4,2,187,600256,1,6,R,U
1980,49060,8.40947167274079e-5,4,187,600256,1,6,R,U
1980,49780,0.00236510709759052,1,26,400416,3,3,R,U
1980,49781,0.0091736457133648,1,26,400416,3,3,R,U
1980,49780,0.00118813848121169,2,26,600256,1,6,R,R
1980,49781,0.00620121216353191,2,26,600256,1,6,R,R
1980,49780,2.94938117292355e-4,1,26,600256,1,6,R,U
1980,49781,0.00153936038199714,1,26,600256,1,6,R,U
1980,49780,1.02299756129694,1,26,601520,2,2,R,R
1980,49781,5.10741188215284,1,26,601520,2,2,R,R
1980,49780,0.00470514557296974,2,187,601520,2,2,R,U
1980,49780,1.19826825070044e-8,2,187,400416,3,3,R,U
1980,49781,1.61135644898843e-9,2,187,400416,3,3,R,U
1980,49781,8.14415003166616e-4,2,187,601520,2,2,R,U
1980,49780,0.152086772517678,1,187,601520,2,2,R,R
1980,49780,2.5917084717983e-5,1,187,600256,1,6,R,R
1980,49781,0.0263247525133161,1,187,601520,2,2,R,R
1980,49781,4.68966822179575e-6,1,187,600256,1,6,R,R
1980,49780,5.28837406918898e-4,2,187,600256,1,6,R,U
1980,49781,9.5692518629994e-5,2,187,600256,1,6,R,U
1980,49780,3.71202474464916e-4,4,187,600256,1,6,R,U
1980,49781,6.71686594754849e-5,4,187,600256,1,6,R,U
1980,50497,9.43325936718874,3,26,600509,6,8,R,R
1980,50498,8.13325089909947,3,26,600509,6,8,R,R
1980,50497,19.2852005356848,1,26,600509,6,8,R,U
1980,50498,3.16287251653836,1,26,600509,6,8,R,U
1980,50497,0.882843818749308,4,26,600509,6,8,R,U
1980,50498,0.761178083111171,4,26,600509,6,8,R,U
1980,50498,0.825588562675978,1,26,600512,12,8,R,R
1980,50497,7.15405331538919,1,26,600512,12,8,R,R
1980,50495,1.11087345205745,1,26,600514,24,7,R,R
1980,50494,1.51189595969238,1,26,600514,24,7,R,R
1980,50496,0.0791505704476044,1,26,600514,24,7,R,R
1980,50498,3.12693383621914,1,26,600514,24,7,R,R
1980,50497,26.3648645070266,1,26,600514,24,7,R,R
1980,50495,0.835176696781139,1,26,600514,24,7,R,U
1980,50494,1.13667337278965,1,26,600514,24,7,R,U
1980,50496,0.0595069689102212,1,26,600514,24,7,R,U
1980,50498,2.3508908846006,1,26,600514,24,7,R,U
1980,50497,19.8216281154966,1,26,600514,24,7,R,U
1980,50497,0.20513335532529,4,26,600514,24,7,R,U
1980,50498,0.127901105421139,4,26,600514,24,7,R,U
1980,50495,0.104112798509479,1,26,600514,24,7,D,U
1980,50494,0.141697255548967,1,26,600514,24,7,D,U
1980,50496,0.00741811533767357,1,26,600514,24,7,D,U
1980,50498,0.293061132966853,1,26,600514,24,7,D,U
1980,50497,2.47095636417083,1,26,600514,24,7,D,U
1980,50494,0.00639740945218986,1,26,390013,27,10,R,R
1980,50498,0.0120856464135147,1,26,390013,27,10,R,R
1980,50497,0.111768068177551,1,26,390013,27,10,R,R
1980,50494,0.00280861878388823,1,26,390013,27,10,R,U
1980,50498,0.00530589354739668,1,26,390013,27,10,R,U
1980,50497,0.0490689079803881,1,26,390013,27,10,R,U
1980,50500,0.0648506432196719,1,26,400416,3,3,R,U
1980,50494,0.0549839288430059,1,26,400416,3,3,R,U
1980,50496,0.244613264541749,1,26,400416,3,3,R,U
1980,50498,0.282855835832606,1,26,400416,3,3,R,U
1980,50499,0.122318144049961,1,26,400416,3,3,R,U
1980,50495,0.250779517266961,1,26,400416,3,3,R,U
1980,50497,0.411972219971582,1,26,400416,3,3,R,U
1980,50495,0.026256937970979,1,26,400573,5,8,R,U
1980,50494,0.0343114276482097,1,26,400573,5,8,R,U
1980,50496,0.00183395290141308,1,26,400573,5,8,R,U
1980,50498,0.0642915046412979,1,26,400573,5,8,R,U
1980,50497,0.597362433265572,1,26,400573,5,8,R,U
1980,50498,0.146491854250919,4,26,400573,5,8,R,U
1980,50497,0.258912446028009,4,26,400573,5,8,R,U
1980,50500,0.0319290337654348,2,26,600256,1,6,R,R
1980,50498,0.113028492312783,2,26,600256,1,6,R,R
1980,50497,0.0290989661999067,2,26,600256,1,6,R,R
1980,50499,0.0331716495462344,2,26,600256,1,6,R,R
1980,50500,0.00986995092260935,1,26,600256,1,6,R,U
1980,50494,0.00598120152580023,1,26,600256,1,6,R,U
1980,50496,0.0232367842260043,1,26,600256,1,6,R,U
1980,50498,0.0311729321136881,1,26,600256,1,6,R,U
1980,50499,0.0138623592962379,1,26,600256,1,6,R,U
1980,50495,0.0234692020758485,1,26,600256,1,6,R,U
1980,50497,0.0421902545156985,1,26,600256,1,6,R,U
1980,50497,46.3080785730443,1,26,600308,6,5,R,R
1980,50498,5.31541807275111,1,26,600308,6,5,R,R
1980,50500,29.2081667854034,1,26,601520,2,2,R,R
1980,50494,17.4402175527082,1,26,601520,2,2,R,R
1980,50496,74.3978141981188,1,26,601520,2,2,R,R
1980,50498,99.0326698045507,1,26,601520,2,2,R,R
1980,50497,134.542668428054,1,26,601520,2,2,R,R
1980,50499,44.0196810149698,1,26,601520,2,2,R,R
1980,50495,77.1371815960346,1,26,601520,2,2,R,R
1980,50494,0.00642368877507784,1,187,400440,23,7,D,U
1980,50496,2.18751545183368e-5,1,187,400440,23,7,D,U
1980,50498,7.37712845270632e-4,1,187,400440,23,7,D,U
1980,50495,5.6632135989313e-4,1,187,400440,23,7,D,U
1980,50497,0.0116465720988033,1,187,400440,23,7,D,U
1980,50494,0.016564255471803,1,187,400573,5,8,R,R
1980,50496,7.70806272260475e-5,1,187,400573,5,8,R,R
1980,50498,0.00230607870611916,1,187,400573,5,8,R,R
1980,50495,0.00169628425290786,1,187,400573,5,8,R,R
1980,50497,0.0387951447688688,1,187,400573,5,8,R,R
1980,50494,1.03102799536222,3,187,400573,5,8,R,R
1980,50496,0.00584649544604725,3,187,400573,5,8,R,R
1980,50498,0.240378842913329,3,187,400573,5,8,R,R
1980,50495,0.123816875158773,3,187,400573,5,8,R,R
1980,50497,1.14070543821899,3,187,400573,5,8,R,R
1980,50494,0.611651508330195,4,187,400573,5,8,R,U
1980,50496,0.00346840025111451,4,187,400573,5,8,R,U
1980,50498,0.142603384680113,4,187,400573,5,8,R,U
1980,50495,0.0734536586671328,4,187,400573,5,8,R,U
1980,50497,0.67671702900946,4,187,400573,5,8,R,U
1980,50494,0.256797534647931,1,187,400573,5,8,D,U
1980,50496,0.00119498972196248,1,187,400573,5,8,D,U
1980,50498,0.0357514002028993,1,187,400573,5,8,D,U
1980,50494,0.185939216963801,2,187,501135,18,8,R,U
1980,50496,0.00105437756308308,2,187,501135,18,8,R,U
1980,50498,0.0433507664457418,2,187,501135,18,8,R,U
1980,50495,0.0223295709888447,2,187,501135,18,8,R,U
1980,50497,0.20571883297337001,2,187,501135,18,8,R,U
1980,50494,0.0895098066508389,2,187,390013,27,10,R,U
1980,50496,5.05876551874923e-4,2,187,390013,27,10,R,U
1980,50498,0.0210400775819373,2,187,390013,27,10,R,U
1980,50495,0.0107370598312098,2,187,390013,27,10,R,U
1980,50497,0.099377519310716,2,187,390013,27,10,R,U
1980,50496,0.551188339984071,2,187,601520,2,2,R,U
1980,50500,1.75381173237982e-8,2,187,400416,3,3,R,U
1980,50494,4.22965184354951e-6,2,187,400416,3,3,R,U
1980,50496,1.99629456330176e-6,2,187,400416,3,3,R,U
1980,50498,2.70735357030941e-6,2,187,400416,3,3,R,U
1980,50499,3.69246514346653e-7,2,187,400416,3,3,R,U
1980,50495,3.02736653544435e-6,2,187,400416,3,3,R,U
1980,50497,2.01391306440162e-6,2,187,400416,3,3,R,U
1980,50499,0.120633419287549,2,187,601520,2,2,R,U
1980,50495,0.84534100503448,2,187,601520,2,2,R,U
1980,50497,0.597073848320047,2,187,601520,2,2,R,U
1980,50500,0.00717080987928714,2,187,601520,2,2,R,U
1980,50494,1.21791218383287,2,187,601520,2,2,R,U
1980,50498,0.860505292467872,2,187,601520,2,2,R,U
1980,50495,0.0262976875085249,1,187,400573,5,8,D,U
