iucn_sid,am_sid,rgn_id,spp_area,spp_pct_area,spatial_source
2474,ITS-Mam-180524,1,17534.393200000002,0.9999999999999999,iucn
2474,ITS-Mam-180524,2,45877.585100000004,0.9999999999999999,iucn
2474,ITS-Mam-180524,3,20214.6727,0.9972309927322217,iucn
2474,ITS-Mam-180524,4,13405.5046,0.9799842050475832,iucn
2474,ITS-Mam-180524,5,28129.1749,1,iucn
2474,ITS-Mam-180524,6,6369.1813,0.780711914472006,iucn
2474,ITS-Mam-180524,7,314618.9427,1,iucn
2474,ITS-Mam-180524,8,3187.6686000000004,1,iucn
2475,ITS-Mam-180526,1,17534.393200000002,0.9999999999999999,iucn
2475,ITS-Mam-180526,2,45877.585100000004,0.9999999999999999,iucn
2475,ITS-Mam-180526,3,20270.8027,1,iucn
2475,ITS-Mam-180526,4,13679.3068,1,iucn
2475,ITS-Mam-180526,5,28129.1749,1,iucn
2475,ITS-Mam-180526,6,8158.171,1,iucn
2475,ITS-Mam-180526,7,314618.9427,1,iucn
2475,ITS-Mam-180526,8,3187.6686000000004,1,iucn
2477,ITS-Mam-180528,1,17534.393200000002,0.9999999999999999,iucn
2477,ITS-Mam-180528,2,45877.585100000004,0.9999999999999999,iucn
2477,ITS-Mam-180528,3,20270.8027,1,iucn
2477,ITS-Mam-180528,4,13679.3068,1,iucn
2477,ITS-Mam-180528,5,28129.1749,1,iucn
2477,ITS-Mam-180528,6,8158.171,1,iucn
2477,ITS-Mam-180528,7,314618.9427,1,iucn
2477,ITS-Mam-180528,8,3187.6686000000004,1,iucn
2478,ITS-Mam-180527,1,17534.393200000002,0.9999999999999999,iucn
2478,ITS-Mam-180527,2,45877.585100000004,0.9999999999999999,iucn
2478,ITS-Mam-180527,3,20270.8027,1,iucn
2478,ITS-Mam-180527,4,13679.3068,1,iucn
2478,ITS-Mam-180527,5,28129.1749,1,iucn
2478,ITS-Mam-180527,6,8158.171,1,iucn
2478,ITS-Mam-180527,7,314618.9427,1,iucn
2478,ITS-Mam-180527,8,3187.6686000000004,1,iucn
2636,Fis-55409,1,75.69600000000001,0.004317001400424852,iucn
2636,Fis-55409,2,24098.3699,0.525275466166592,iucn
2636,Fis-55409,3,4114.2284,0.20296326992517172,iucn
2636,Fis-55409,4,3955.3523,0.28914859194473214,iucn
2636,Fis-55409,5,23522.051900000002,0.8362154945397989,iucn
2636,Fis-55409,7,199821.7983,0.6351232274355997,iucn
2636,Fis-55409,8,113.544,0.03561976298288975,iucn
2763,ITS-Mam-180496,1,17534.393200000002,0.9999999999999999,iucn
2763,ITS-Mam-180496,2,45877.585100000004,0.9999999999999999,iucn
2763,ITS-Mam-180496,3,20270.8027,1,iucn
2763,ITS-Mam-180496,4,13679.3068,1,iucn
2763,ITS-Mam-180496,5,28129.1749,1,iucn
2763,ITS-Mam-180496,6,8158.171,1,iucn
2763,ITS-Mam-180496,7,314618.9427,1,iucn
2763,ITS-Mam-180496,8,3187.6686000000004,1,iucn
3590,ITS-Mam-180627,1,17534.393200000002,0.9999999999999999,iucn
3590,ITS-Mam-180627,2,45877.585100000004,0.9999999999999999,iucn
3590,ITS-Mam-180627,3,20270.8027,1,iucn
3590,ITS-Mam-180627,4,13679.3068,1,iucn
3590,ITS-Mam-180627,5,28129.1749,1,iucn
3590,ITS-Mam-180627,6,8158.171,1,iucn
3590,ITS-Mam-180627,7,314618.9427,1,iucn
3590,ITS-Mam-180627,8,3187.6686000000004,1,iucn
3855,Fis-23071,1,17534.393200000002,0.9999999999999999,iucn
3855,Fis-23071,2,45877.585100000004,0.9999999999999999,iucn
3855,Fis-23071,3,20270.8027,1,iucn
3855,Fis-23071,4,13679.3068,1,iucn
3855,Fis-23071,5,28129.1749,1,iucn
3855,Fis-23071,6,8158.171,1,iucn
3855,Fis-23071,7,314618.9427,1,iucn
3855,Fis-23071,8,3187.6686000000004,1,iucn
3897,Rep-2666,1,17498.7148,0.9979652332651009,iucn
3897,Rep-2666,2,45877.585100000004,0.9999999999999999,iucn
3897,Rep-2666,3,20270.8027,1,iucn
3897,Rep-2666,4,13679.3068,1,iucn
3897,Rep-2666,5,27019.930500000002,0.9605660527212976,iucn
3897,Rep-2666,6,2432.4462,0.2981607274473653,iucn
3897,Rep-2666,7,314618.9427,1,iucn
3897,Rep-2666,8,3187.6686000000004,1,iucn
4292,Fis-22747,1,17534.393200000002,0.9999999999999999,iucn
4292,Fis-22747,2,45877.585100000004,0.9999999999999999,iucn
4292,Fis-22747,3,20270.8027,1,iucn
4292,Fis-22747,4,13679.3068,1,iucn
4292,Fis-22747,5,28129.1749,1,iucn
4292,Fis-22747,6,8158.171,1,iucn
4292,Fis-22747,7,314618.9427,1,iucn
4292,Fis-22747,8,3187.6686000000004,1,iucn
6336,ITS-Mam-180438,4,2884.0750000000003,0.21083487943994356,iucn
6336,ITS-Mam-180438,5,27155.502800000002,0.9653856857351333,iucn
6336,ITS-Mam-180438,6,8158.171,1,iucn
6336,ITS-Mam-180438,7,48250.8203,0.15336273107372564,iucn
46967817,Rep-4381,1,17498.7148,0.9979652332651009,iucn
46967817,Rep-4381,2,45877.585100000004,0.9999999999999999,iucn
46967817,Rep-4381,3,20270.8027,1,iucn
46967817,Rep-4381,4,13679.3068,1,iucn
46967817,Rep-4381,5,28068.6433,0.9978480847655435,iucn
46967817,Rep-4381,6,8158.171,1,iucn
46967817,Rep-4381,7,314618.9427,1,iucn
46967817,Rep-4381,8,3187.6686000000004,1,iucn
7750,ITS-Mam-180547,4,5050.5611,0.3692117717543991,iucn
7750,ITS-Mam-180547,5,17277.1393,0.6142071127724403,iucn
7750,ITS-Mam-180547,7,17552.1865,0.055788714911347896,iucn
8005,Rep-5181,3,1994.8446000000001,0.09840974871705499,iucn
8005,Rep-5181,4,11338.2351,0.82886035570165,iucn
8005,Rep-5181,5,28129.1749,1,iucn
8005,Rep-5181,6,8158.171,1,iucn
8005,Rep-5181,7,187573.2604,0.5961918846661994,iucn
8097,ITS-Mam-180521,1,17534.393200000002,0.9999999999999999,iucn
8097,ITS-Mam-180521,2,45877.585100000004,0.9999999999999999,iucn
8097,ITS-Mam-180521,3,20270.8027,1,iucn
8097,ITS-Mam-180521,4,13639.3626,0.9970799543731266,iucn
8097,ITS-Mam-180521,5,25881.2284,0.9200848760053747,iucn
8097,ITS-Mam-180521,6,8158.171,1,iucn
8097,ITS-Mam-180521,7,28846.7357,0.09168785405113498,iucn
8097,ITS-Mam-180521,8,3187.6686000000004,1,iucn
8239,ITS-Mam-180625,1,17534.393200000002,0.9999999999999999,iucn
8239,ITS-Mam-180625,2,45877.585100000004,0.9999999999999999,iucn
8239,ITS-Mam-180625,3,20270.8027,1,iucn
8239,ITS-Mam-180625,4,13679.3068,1,iucn
8239,ITS-Mam-180625,5,28129.1749,1,iucn
8239,ITS-Mam-180625,6,8158.171,1,iucn
8239,ITS-Mam-180625,7,103341.4474,0.3284654334959724,iucn
8239,ITS-Mam-180625,8,3187.6686000000004,1,iucn
9249,ITS-Mam-180466,1,17534.393200000002,0.9999999999999999,iucn
9249,ITS-Mam-180466,2,45877.585100000004,0.9999999999999999,iucn
9249,ITS-Mam-180466,3,20270.8027,1,iucn
9249,ITS-Mam-180466,4,13679.3068,1,iucn
9249,ITS-Mam-180466,5,28129.1749,1,iucn
9249,ITS-Mam-180466,6,8158.171,1,iucn
9249,ITS-Mam-180466,7,223147.3359,0.7092622395364753,iucn
9249,ITS-Mam-180466,8,3187.6686000000004,1,iucn
9461,ITS-Mam-180457,1,17534.393200000002,0.9999999999999999,iucn
9461,ITS-Mam-180457,2,45877.585100000004,0.9999999999999999,iucn
9461,ITS-Mam-180457,3,20270.8027,1,iucn
9461,ITS-Mam-180457,4,13679.3068,1,iucn
9461,ITS-Mam-180457,5,28129.1749,1,iucn
9461,ITS-Mam-180457,6,8158.171,1,iucn
9461,ITS-Mam-180457,7,314618.9427,1,iucn
9461,ITS-Mam-180457,8,3187.6686000000004,1,iucn
10030,Fis-23157,1,17534.393200000002,0.9999999999999999,iucn
10030,Fis-23157,2,45877.585100000004,0.9999999999999999,iucn
10030,Fis-23157,3,20270.8027,1,iucn
10030,Fis-23157,4,13679.3068,1,iucn
10030,Fis-23157,5,28129.1749,1,iucn
10030,Fis-23157,6,8158.171,1,iucn
10030,Fis-23157,7,94859.7515,0.3015068027561584,iucn
10030,Fis-23157,8,3187.6686000000004,1,iucn
11047,ITS-Mam-180491,5,20.7833,7.38852101915012e-4,iucn
11047,ITS-Mam-180491,7,33672.4076,0.10702600202972458,iucn
11145,ITS-Mam-180444,1,17534.393200000002,0.9999999999999999,iucn
11145,ITS-Mam-180444,2,45877.585100000004,0.9999999999999999,iucn
11145,ITS-Mam-180444,3,20270.8027,1,iucn
11145,ITS-Mam-180444,4,13679.3068,1,iucn
11145,ITS-Mam-180444,5,28129.1749,1,iucn
11145,ITS-Mam-180444,6,8158.171,1,iucn
11145,ITS-Mam-180444,7,314618.9427,1,iucn
11145,ITS-Mam-180444,8,3187.6686000000004,1,iucn
11534,Rep-6936,1,17534.393200000002,0.9999999999999999,iucn
11534,Rep-6936,2,45877.585100000004,0.9999999999999999,iucn
11534,Rep-6936,3,20270.8027,1,iucn
11534,Rep-6936,4,13679.3068,1,iucn
11534,Rep-6936,5,28129.1749,1,iucn
11534,Rep-6936,6,8158.171,1,iucn
11534,Rep-6936,7,270735.0212,0.8605172303886202,iucn
11534,Rep-6936,8,3187.6686000000004,1,iucn
12125,ITS-Mam-180454,4,239.6652,0.01752027376124059,iucn
12125,ITS-Mam-180454,5,26860.4427,0.9548962170234151,iucn
12125,ITS-Mam-180454,6,201.77200000000002,0.024732504381190346,iucn
12125,ITS-Mam-180454,7,109146.2576,0.3469157218040578,iucn
12302,NA,1,4257.0294,0.2427816777828388,iucn
12302,NA,2,18096.0476,0.39444202567671766,iucn
12302,NA,3,3189.3662000000004,0.15733793314460112,iucn
12302,NA,4,4826.8188,0.35285551165502044,iucn
12302,NA,5,1440.796,0.051220698976136694,iucn
12302,NA,6,6031.6411,0.7393374201153665,iucn
12302,NA,7,170.316,5.413405770751769e-4,iucn
12302,NA,8,18.494600000000002,0.005801920563511527,iucn
13006,ITS-Mam-180530,1,17534.393200000002,0.9999999999999999,iucn
13006,ITS-Mam-180530,2,45877.585100000004,0.9999999999999999,iucn
13006,ITS-Mam-180530,3,20270.8027,1,iucn
13006,ITS-Mam-180530,4,13679.3068,1,iucn
13006,ITS-Mam-180530,5,28129.1749,1,iucn
13006,ITS-Mam-180530,6,8158.171,1,iucn
13006,ITS-Mam-180530,7,314618.9427,1,iucn
