goal,region_id,yr_text,year,future,pressures,resilience,score,status,rgn_name,rgn_code
TR,7,2009,2009,NA,11.85,50,NA,NA,Pacific Offshore,PO
TR,7,2010,2010,NA,11.85,50,NA,NA,Pacific Offshore,PO
TR,7,2011,2011,NA,11.85,50,NA,NA,Pacific Offshore,PO
TR,7,2012,2012,NA,11.85,50,NA,NA,Pacific Offshore,PO
TR,7,2013,2013,NA,11.85,50,NA,NA,Pacific Offshore,PO
TR,7,2014,2014,NA,11.85,50,NA,NA,Pacific Offshore,PO
TR,7,2015,2015,NA,11.85,50,NA,NA,Pacific Offshore,PO
TR,7,2016,2016,NA,11.85,50,NA,NA,Pacific Offshore,PO
TR,8,2000,2000,NA,19.25,50,NA,NA,Aristazabal Island,AZ
TR,8,2001,2001,NA,19.06,50,NA,NA,Aristazabal Island,AZ
TR,8,2002,2002,NA,18.44,50,NA,NA,Aristazabal Island,AZ
TR,8,2003,2003,NA,18.46,50,NA,NA,Aristazabal Island,AZ
TR,8,2004,2004,NA,18.8,50,NA,NA,Aristazabal Island,AZ
TR,8,2005,2005,NA,19.43,50,NA,NA,Aristazabal Island,AZ
TR,8,2006,2006,NA,19.95,50,NA,NA,Aristazabal Island,AZ
TR,8,2007,2007,NA,19.89,50,NA,NA,Aristazabal Island,AZ
TR,8,2008,2008,NA,19.22,50,NA,NA,Aristazabal Island,AZ
TR,8,2009,2009,NA,18.85,50,NA,NA,Aristazabal Island,AZ
TR,8,2010,2010,NA,18.79,50,NA,NA,Aristazabal Island,AZ
TR,8,2011,2011,NA,18.57,50,NA,NA,Aristazabal Island,AZ
TR,8,2012,2012,NA,18.76,50,NA,NA,Aristazabal Island,AZ
TR,8,2013,2013,NA,18.82,50,NA,NA,Aristazabal Island,AZ
TR,8,2014,2014,NA,19.78,50,NA,NA,Aristazabal Island,AZ
TR,8,2015,2015,NA,20.44,50,NA,NA,Aristazabal Island,AZ
TR,8,2016,2016,NA,21.31,50,NA,NA,Aristazabal Island,AZ
