layer,target,target_element,dir_prep,filename,name_data_fld,dimension
cc_sst,AO,herring_spawn,ohibc:prep/_pressures/v2017/output,prs_sst_layer.csv,pressure,pressure
cc_sst,FIS,NA,ohibc:prep/_pressures/v2017/output,prs_sst_layer.csv,pressure,pressure
cc_sst,HAB,ebsa,ohibc:prep/_pressures/v2017/output,prs_sst_layer.csv,pressure,pressure
cc_sst,ICO,NA,ohibc:prep/_pressures/v2017/output,prs_sst_layer.csv,pressure,pressure
cc_sst,MAR,NA,ohibc:prep/_pressures/v2017/output,prs_sst_layer.csv,pressure,pressure
cc_sst,SAL,NA,ohibc:prep/_pressures/v2017/output,prs_sst_layer.csv,pressure,pressure
cc_sst,SPP,NA,ohibc:prep/_pressures/v2017/output,prs_sst_layer.csv,pressure,pressure
cc_uv,ICO,NA,ohibc:prep/_pressures/v2017/output,prs_uv_layer.csv,pressure,pressure
cc_uv,SPP,NA,ohibc:prep/_pressures/v2017/output,prs_uv_layer.csv,pressure,pressure
cwbi_all,CPP,coastal_forest,ohibc:prep/_resilience/v2017/output,cwb_score_all.csv,cwb_score,resilience
cwbi_all,CPP,saltmarsh,ohibc:prep/_resilience/v2017/output,cwb_score_all.csv,cwb_score,resilience
cwbi_all,CSS,coastal_forest,ohibc:prep/_resilience/v2017/output,cwb_score_all.csv,cwb_score,resilience
cwbi_all,CSS,saltmarsh,ohibc:prep/_resilience/v2017/output,cwb_score_all.csv,cwb_score,resilience
cwbi_all,CW,NA,ohibc:prep/_resilience/v2017/output,cwb_score_all.csv,cwb_score,resilience
cwbi_all,FIS,NA,ohibc:prep/_resilience/v2017/output,cwb_score_all.csv,cwb_score,resilience
cwbi_all,HAB,saltmarsh,ohibc:prep/_resilience/v2017/output,cwb_score_all.csv,cwb_score,resilience
cwbi_all,HAB,ebsa,ohibc:prep/_resilience/v2017/output,cwb_score_all.csv,cwb_score,resilience
cwbi_all,HAB,soft_bottom,ohibc:prep/_resilience/v2017/output,cwb_score_all.csv,cwb_score,resilience
cwbi_all,ICO,NA,ohibc:prep/_resilience/v2017/output,cwb_score_all.csv,cwb_score,resilience
cwbi_all,SPP,NA,ohibc:prep/_resilience/v2017/output,cwb_score_all.csv,cwb_score,resilience
cwbi_all,LE,NA,ohibc:prep/_resilience/v2017/output,cwb_score_all.csv,cwb_score,resilience
cwbi_all,LSP,NA,ohibc:prep/_resilience/v2017/output,cwb_score_all.csv,cwb_score,resilience
cwbi_all,MAR,NA,ohibc:prep/_resilience/v2017/output,cwb_score_all.csv,cwb_score,resilience
cwbi_all,SAL,NA,ohibc:prep/_resilience/v2017/output,cwb_score_all.csv,cwb_score,resilience
cwbi_all,TR,NA,ohibc:prep/_resilience/v2017/output,cwb_score_all.csv,cwb_score,resilience
cwbi_fn,AO,shellfish_closures,ohibc:prep/_resilience/v2017/output,cwb_score_fn.csv,cwb_score,resilience
cwbi_fn,AO,salmon,ohibc:prep/_resilience/v2017/output,cwb_score_fn.csv,cwb_score,resilience
cwbi_fn,AO,fn_licenses,ohibc:prep/_resilience/v2017/output,cwb_score_fn.csv,cwb_score,resilience
cwbi_fn,AO,herring_spawn,ohibc:prep/_resilience/v2017/output,cwb_score_fn.csv,cwb_score,resilience
fp_art_lb,AO,salmon,ohibc:calc_ohibc/master/dummy_layers,fp_art_lb_gl2016.csv,pressure_score,pressure
fp_art_lb,AO,fn_licenses,ohibc:calc_ohibc/master/dummy_layers,fp_art_lb_gl2016.csv,pressure_score,pressure
fp_art_lb,FIS,NA,ohibc:calc_ohibc/master/dummy_layers,fp_art_lb_gl2016.csv,pressure_score,pressure
fp_art_lb,HAB,soft_bottom,ohibc:calc_ohibc/master/dummy_layers,fp_art_lb_gl2016.csv,pressure_score,pressure
fp_art_lb,HAB,ebsa,ohibc:calc_ohibc/master/dummy_layers,fp_art_lb_gl2016.csv,pressure_score,pressure
fp_art_lb,SAL,NA,ohibc:calc_ohibc/master/dummy_layers,fp_art_lb_gl2016.csv,pressure_score,pressure
fp_art_lb,SPP,NA,ohibc:calc_ohibc/master/dummy_layers,fp_art_lb_gl2016.csv,pressure_score,pressure
fp_com_hb,AO,salmon,ohibc:calc_ohibc/master/dummy_layers,fp_com_hb_gl2016.csv,pressure_score,pressure
fp_com_hb,AO,fn_licenses,ohibc:calc_ohibc/master/dummy_layers,fp_com_hb_gl2016.csv,pressure_score,pressure
fp_com_hb,AO,herring_spawn,ohibc:calc_ohibc/master/dummy_layers,fp_com_hb_gl2016.csv,pressure_score,pressure
fp_com_hb,FIS,NA,ohibc:calc_ohibc/master/dummy_layers,fp_com_hb_gl2016.csv,pressure_score,pressure
fp_com_hb,HAB,soft_bottom,ohibc:calc_ohibc/master/dummy_layers,fp_com_hb_gl2016.csv,pressure_score,pressure
fp_com_hb,HAB,ebsa,ohibc:calc_ohibc/master/dummy_layers,fp_com_hb_gl2016.csv,pressure_score,pressure
fp_com_hb,ICO,NA,ohibc:calc_ohibc/master/dummy_layers,fp_com_hb_gl2016.csv,pressure_score,pressure
fp_com_hb,SAL,NA,ohibc:calc_ohibc/master/dummy_layers,fp_com_hb_gl2016.csv,pressure_score,pressure
fp_com_hb,SPP,NA,ohibc:calc_ohibc/master/dummy_layers,fp_com_hb_gl2016.csv,pressure_score,pressure
fp_com_lb,AO,salmon,ohibc:calc_ohibc/master/dummy_layers,fp_com_lb_gl2016.csv,pressure_score,pressure
fp_com_lb,AO,fn_licenses,ohibc:calc_ohibc/master/dummy_layers,fp_com_lb_gl2016.csv,pressure_score,pressure
fp_com_lb,FIS,NA,ohibc:calc_ohibc/master/dummy_layers,fp_com_lb_gl2016.csv,pressure_score,pressure
fp_com_lb,HAB,soft_bottom,ohibc:calc_ohibc/master/dummy_layers,fp_com_lb_gl2016.csv,pressure_score,pressure
fp_com_lb,HAB,ebsa,ohibc:calc_ohibc/master/dummy_layers,fp_com_lb_gl2016.csv,pressure_score,pressure
fp_com_lb,ICO,NA,ohibc:calc_ohibc/master/dummy_layers,fp_com_lb_gl2016.csv,pressure_score,pressure
fp_com_lb,SAL,NA,ohibc:calc_ohibc/master/dummy_layers,fp_com_lb_gl2016.csv,pressure_score,pressure
fp_com_lb,SPP,NA,ohibc:calc_ohibc/master/dummy_layers,fp_com_lb_gl2016.csv,pressure_score,pressure
fp_fish_officers,AO,shellfish_closures,ohibc:calc_ohibc/master/dummy_layers,fp_mora_gl2016.csv,value,resilience
fp_fish_officers,AO,salmon,ohibc:calc_ohibc/master/dummy_layers,fp_mora_gl2016.csv,value,resilience
fp_fish_officers,AO,fn_licenses,ohibc:calc_ohibc/master/dummy_layers,fp_mora_gl2016.csv,value,resilience
fp_fish_officers,AO,herring_spawn,ohibc:calc_ohibc/master/dummy_layers,fp_mora_gl2016.csv,value,resilience
fp_fish_officers,FIS,NA,ohibc:calc_ohibc/master/dummy_layers,fp_mora_gl2016.csv,value,resilience
fp_fish_officers,HAB,ebsa,ohibc:calc_ohibc/master/dummy_layers,fp_mora_gl2016.csv,value,resilience
fp_fish_officers,HAB,soft_bottom,ohibc:calc_ohibc/master/dummy_layers,fp_mora_gl2016.csv,value,resilience
fp_fish_officers,ICO,NA,ohibc:calc_ohibc/master/dummy_layers,fp_mora_gl2016.csv,value,resilience
fp_fish_officers,SPP,NA,ohibc:calc_ohibc/master/dummy_layers,fp_mora_gl2016.csv,value,resilience
fp_fish_officers,SAL,NA,ohibc:calc_ohibc/master/dummy_layers,fp_mora_gl2016.csv,value,resilience
fp_mpa_coast,AO,shellfish_closures,ohibc:prep/lsp/v2017/output,mpa_pct_3nm.csv,pct_prot,resilience
fp_mpa_coast,AO,salmon,ohibc:prep/lsp/v2017/output,mpa_pct_3nm.csv,pct_prot,resilience
fp_mpa_coast,AO,fn_licenses,ohibc:prep/lsp/v2017/output,mpa_pct_3nm.csv,pct_prot,resilience
fp_mpa_coast,AO,herring_spawn,ohibc:prep/lsp/v2017/output,mpa_pct_3nm.csv,pct_prot,resilience
fp_mpa_eez,FIS,NA,ohibc:prep/lsp/v2017/output,mpa_pct_eez.csv,pct_prot,resilience
fp_mpa_eez,HAB,ebsa,ohibc:prep/lsp/v2017/output,mpa_pct_eez.csv,pct_prot,resilience
fp_mpa_eez,HAB,soft_bottom,ohibc:prep/lsp/v2017/output,mpa_pct_eez.csv,pct_prot,resilience
fp_mpa_eez,ICO,NA,ohibc:prep/lsp/v2017/output,mpa_pct_eez.csv,pct_prot,resilience
fp_mpa_eez,SPP,NA,ohibc:prep/lsp/v2017/output,mpa_pct_eez.csv,pct_prot,resilience
fp_mpa_eez,SAL,NA,ohibc:prep/lsp/v2017/output,mpa_pct_eez.csv,pct_prot,resilience
fp_trawl_reduction,AO,shellfish_closures,ohibc:calc_ohibc/master/dummy_layers,fp_habitat_gl2016.csv,resilience_score,resilience
fp_trawl_reduction,AO,salmon,ohibc:calc_ohibc/master/dummy_layers,fp_habitat_gl2016.csv,resilience_score,resilience
fp_trawl_reduction,AO,fn_licenses,ohibc:calc_ohibc/master/dummy_layers,fp_habitat_gl2016.csv,resilience_score,resilience
fp_trawl_reduction,AO,herring_spawn,ohibc:calc_ohibc/master/dummy_layers,fp_habitat_gl2016.csv,resilience_score,resilience
fp_trawl_reduction,FIS,NA,ohibc:calc_ohibc/master/dummy_layers,fp_habitat_gl2016.csv,resilience_score,resilience
fp_trawl_reduction,HAB,ebsa,ohibc:calc_ohibc/master/dummy_layers,fp_habitat_gl2016.csv,resilience_score,resilience
fp_trawl_reduction,HAB,soft_bottom,ohibc:calc_ohibc/master/dummy_layers,fp_habitat_gl2016.csv,resilience_score,resilience
fp_trawl_reduction,ICO,NA,ohibc:calc_ohibc/master/dummy_layers,fp_habitat_gl2016.csv,resilience_score,resilience
fp_trawl_reduction,SPP,NA,ohibc:calc_ohibc/master/dummy_layers,fp_habitat_gl2016.csv,resilience_score,resilience
fp_trawl_reduction,SAL,NA,ohibc:calc_ohibc/master/dummy_layers,fp_habitat_gl2016.csv,resilience_score,resilience
hd_intertidal,AO,shellfish_closures,ohibc:prep/_pressures/v2017/output,prs_hd_intertidal.csv,pressure,pressure
hd_intertidal,AO,fn_licenses,ohibc:prep/_pressures/v2017/output,prs_hd_intertidal.csv,pressure,pressure
hd_intertidal,AO,herring_spawn,ohibc:prep/_pressures/v2017/output,prs_hd_intertidal.csv,pressure,pressure
hd_intertidal,CPP,coastal_forest,ohibc:prep/_pressures/v2017/output,prs_hd_intertidal.csv,pressure,pressure
hd_intertidal,CPP,saltmarsh,ohibc:prep/_pressures/v2017/output,prs_hd_intertidal.csv,pressure,pressure
hd_intertidal,CSS,coastal_forest,ohibc:prep/_pressures/v2017/output,prs_hd_intertidal.csv,pressure,pressure
hd_intertidal,CSS,saltmarsh,ohibc:prep/_pressures/v2017/output,prs_hd_intertidal.csv,pressure,pressure
hd_intertidal,FIS,NA,ohibc:prep/_pressures/v2017/output,prs_hd_intertidal.csv,pressure,pressure
hd_intertidal,HAB,saltmarsh,ohibc:prep/_pressures/v2017/output,prs_hd_intertidal.csv,pressure,pressure
hd_intertidal,ICO,NA,ohibc:prep/_pressures/v2017/output,prs_hd_intertidal.csv,pressure,pressure
hd_intertidal,LSP,NA,ohibc:prep/_pressures/v2017/output,prs_hd_intertidal.csv,pressure,pressure
hd_intertidal,SPP,NA,ohibc:prep/_pressures/v2017/output,prs_hd_intertidal.csv,pressure,pressure
hd_intertidal,TR,NA,ohibc:prep/_pressures/v2017/output,prs_hd_intertidal.csv,pressure,pressure
hd_mpa_coast,AO,shellfish_closures,ohibc:prep/lsp/v2017/output,mpa_pct_3nm.csv,pct_prot,resilience
hd_mpa_coast,AO,salmon,ohibc:prep/lsp/v2017/output,mpa_pct_3nm.csv,pct_prot,resilience
hd_mpa_coast,AO,fn_licenses,ohibc:prep/lsp/v2017/output,mpa_pct_3nm.csv,pct_prot,resilience
hd_mpa_coast,AO,herring_spawn,ohibc:prep/lsp/v2017/output,mpa_pct_3nm.csv,pct_prot,resilience
hd_mpa_coast,CPP,coastal_forest,ohibc:prep/lsp/v2017/output,mpa_pct_3nm.csv,pct_prot,resilience
hd_mpa_coast,CPP,saltmarsh,ohibc:prep/lsp/v2017/output,mpa_pct_3nm.csv,pct_prot,resilience
hd_mpa_coast,CSS,coastal_forest,ohibc:prep/lsp/v2017/output,mpa_pct_3nm.csv,pct_prot,resilience
hd_mpa_coast,CSS,saltmarsh,ohibc:prep/lsp/v2017/output,mpa_pct_3nm.csv,pct_prot,resilience
hd_mpa_coast,HAB,saltmarsh,ohibc:prep/lsp/v2017/output,mpa_pct_3nm.csv,pct_prot,resilience
hd_mpa_eez,FIS,NA,ohibc:prep/lsp/v2017/output,mpa_pct_eez.csv,pct_prot,resilience
hd_mpa_eez,HAB,ebsa,ohibc:prep/lsp/v2017/output,mpa_pct_eez.csv,pct_prot,resilience
hd_mpa_eez,HAB,soft_bottom,ohibc:prep/lsp/v2017/output,mpa_pct_eez.csv,pct_prot,resilience
hd_mpa_eez,ICO,NA,ohibc:prep/lsp/v2017/output,mpa_pct_eez.csv,pct_prot,resilience
hd_mpa_eez,SPP,NA,ohibc:prep/lsp/v2017/output,mpa_pct_eez.csv,pct_prot,resilience
hd_mpa_eez,SAL,NA,ohibc:prep/lsp/v2017/output,mpa_pct_eez.csv,pct_prot,resilience
hd_subtidal_sb,AO,shellfish_closures,ohibc:prep/_pressures/v2017/output,prs_hd_soft_btm.csv,pressure,pressure
hd_subtidal_sb,AO,fn_licenses,ohibc:prep/_pressures/v2017/output,prs_hd_soft_btm.csv,pressure,pressure
hd_subtidal_sb,AO,herring_spawn,ohibc:prep/_pressures/v2017/output,prs_hd_soft_btm.csv,pressure,pressure
hd_subtidal_sb,FIS,NA,ohibc:prep/_pressures/v2017/output,prs_hd_soft_btm.csv,pressure,pressure
hd_subtidal_sb,HAB,soft_bottom,ohibc:prep/_pressures/v2017/output,prs_hd_soft_btm.csv,pressure,pressure
hd_subtidal_sb,HAB,ebsa,ohibc:prep/_pressures/v2017/output,prs_hd_soft_btm.csv,pressure,pressure
hd_subtidal_sb,ICO,NA,ohibc:prep/_pressures/v2017/output,prs_hd_soft_btm.csv,pressure,pressure
hd_subtidal_sb,SPP,NA,ohibc:prep/_pressures/v2017/output,prs_hd_soft_btm.csv,pressure,pressure
hd_trawl_reduction,AO,shellfish_closures,ohibc:calc_ohibc/master/dummy_layers,hd_habitat_gl2016.csv,resilience_score,resilience
hd_trawl_reduction,AO,salmon,ohibc:calc_ohibc/master/dummy_layers,hd_habitat_gl2016.csv,resilience_score,resilience
hd_trawl_reduction,AO,fn_licenses,ohibc:calc_ohibc/master/dummy_layers,hd_habitat_gl2016.csv,resilience_score,resilience
hd_trawl_reduction,AO,herring_spawn,ohibc:calc_ohibc/master/dummy_layers,hd_habitat_gl2016.csv,resilience_score,resilience
hd_trawl_reduction,CPP,coastal_forest,ohibc:calc_ohibc/master/dummy_layers,hd_habitat_gl2016.csv,resilience_score,resilience
hd_trawl_reduction,CPP,saltmarsh,ohibc:calc_ohibc/master/dummy_layers,hd_habitat_gl2016.csv,resilience_score,resilience
hd_trawl_reduction,CSS,coastal_forest,ohibc:calc_ohibc/master/dummy_layers,hd_habitat_gl2016.csv,resilience_score,resilience
hd_trawl_reduction,CSS,saltmarsh,ohibc:calc_ohibc/master/dummy_layers,hd_habitat_gl2016.csv,resilience_score,resilience
hd_trawl_reduction,FIS,NA,ohibc:calc_ohibc/master/dummy_layers,hd_habitat_gl2016.csv,resilience_score,resilience
hd_trawl_reduction,HAB,saltmarsh,ohibc:calc_ohibc/master/dummy_layers,hd_habitat_gl2016.csv,resilience_score,resilience
hd_trawl_reduction,HAB,ebsa,ohibc:calc_ohibc/master/dummy_layers,hd_habitat_gl2016.csv,resilience_score,resilience
hd_trawl_reduction,HAB,soft_bottom,ohibc:calc_ohibc/master/dummy_layers,hd_habitat_gl2016.csv,resilience_score,resilience
hd_trawl_reduction,ICO,NA,ohibc:calc_ohibc/master/dummy_layers,hd_habitat_gl2016.csv,resilience_score,resilience
hd_trawl_reduction,SPP,NA,ohibc:calc_ohibc/master/dummy_layers,hd_habitat_gl2016.csv,resilience_score,resilience
hd_trawl_reduction,LSP,NA,ohibc:calc_ohibc/master/dummy_layers,hd_habitat_gl2016.csv,resilience_score,resilience
hd_trawl_reduction,SAL,NA,ohibc:calc_ohibc/master/dummy_layers,hd_habitat_gl2016.csv,resilience_score,resilience
po_chemical,AO,salmon,ohibc:prep/cw/v2017/output,po_chemical.csv,chem_pressure,pressure
po_chemical,AO,fn_licenses,ohibc:prep/cw/v2017/output,po_chemical.csv,chem_pressure,pressure
po_chemical,FIS,NA,ohibc:prep/cw/v2017/output,po_chemical.csv,chem_pressure,pressure
po_chemical,HAB,soft_bottom,ohibc:prep/cw/v2017/output,po_chemical.csv,chem_pressure,pressure
po_chemical,HAB,ebsa,ohibc:prep/cw/v2017/output,po_chemical.csv,chem_pressure,pressure
po_chemical,ICO,NA,ohibc:prep/cw/v2017/output,po_chemical.csv,chem_pressure,pressure
po_chemical,SAL,NA,ohibc:prep/cw/v2017/output,po_chemical.csv,chem_pressure,pressure
po_chemical,SPP,NA,ohibc:prep/cw/v2017/output,po_chemical.csv,chem_pressure,pressure
po_chemical_3nm,AO,shellfish_closures,ohibc:prep/cw/v2017/output,po_chemical_3nm.csv,chem_pressure,pressure
po_chemical_3nm,AO,herring_spawn,ohibc:prep/cw/v2017/output,po_chemical_3nm.csv,chem_pressure,pressure
po_chemical_3nm,CPP,saltmarsh,ohibc:prep/cw/v2017/output,po_chemical_3nm.csv,chem_pressure,pressure
po_chemical_3nm,CSS,saltmarsh,ohibc:prep/cw/v2017/output,po_chemical_3nm.csv,chem_pressure,pressure
po_chemical_3nm,CW,NA,ohibc:prep/cw/v2017/output,po_chemical_3nm.csv,chem_pressure,pressure
po_chemical_3nm,HAB,saltmarsh,ohibc:prep/cw/v2017/output,po_chemical_3nm.csv,chem_pressure,pressure
po_chemical_3nm,LSP,NA,ohibc:prep/cw/v2017/output,po_chemical_3nm.csv,chem_pressure,pressure
po_chemical_3nm,MAR,NA,ohibc:prep/cw/v2017/output,po_chemical_3nm.csv,chem_pressure,pressure
po_chemical_3nm,TR,NA,ohibc:prep/cw/v2017/output,po_chemical_3nm.csv,chem_pressure,pressure
po_nutrient,AO,salmon,ohibc:prep/cw/v2017/output,po_nutrient.csv,nutr_pressure,pressure
po_nutrient,AO,fn_licenses,ohibc:prep/cw/v2017/output,po_nutrient.csv,nutr_pressure,pressure
po_nutrient,FIS,NA,ohibc:prep/cw/v2017/output,po_nutrient.csv,nutr_pressure,pressure
po_nutrient,HAB,soft_bottom,ohibc:prep/cw/v2017/output,po_nutrient.csv,nutr_pressure,pressure
po_nutrient,HAB,ebsa,ohibc:prep/cw/v2017/output,po_nutrient.csv,nutr_pressure,pressure
po_nutrient,ICO,NA,ohibc:prep/cw/v2017/output,po_nutrient.csv,nutr_pressure,pressure
po_nutrient,SAL,NA,ohibc:prep/cw/v2017/output,po_nutrient.csv,nutr_pressure,pressure
po_nutrient,SPP,NA,ohibc:prep/cw/v2017/output,po_nutrient.csv,nutr_pressure,pressure
po_nutrient_3nm,AO,shellfish_closures,ohibc:prep/cw/v2017/output,po_nutrient_3nm.csv,nutr_pressure,pressure
po_nutrient_3nm,AO,herring_spawn,ohibc:prep/cw/v2017/output,po_nutrient_3nm.csv,nutr_pressure,pressure
po_nutrient_3nm,CPP,saltmarsh,ohibc:prep/cw/v2017/output,po_nutrient_3nm.csv,nutr_pressure,pressure
po_nutrient_3nm,CSS,saltmarsh,ohibc:prep/cw/v2017/output,po_nutrient_3nm.csv,nutr_pressure,pressure
po_nutrient_3nm,CW,NA,ohibc:prep/cw/v2017/output,po_nutrient_3nm.csv,nutr_pressure,pressure
po_nutrient_3nm,HAB,saltmarsh,ohibc:prep/cw/v2017/output,po_nutrient_3nm.csv,nutr_pressure,pressure
po_nutrient_3nm,LSP,NA,ohibc:prep/cw/v2017/output,po_nutrient_3nm.csv,nutr_pressure,pressure
po_nutrient_3nm,MAR,NA,ohibc:prep/cw/v2017/output,po_nutrient_3nm.csv,nutr_pressure,pressure
po_nutrient_3nm,TR,NA,ohibc:prep/cw/v2017/output,po_nutrient_3nm.csv,nutr_pressure,pressure
po_pathogen,AO,shellfish_closures,ohibc:prep/cw/v2017/output,po_pathogen.csv,path_pressure,pressure
po_pathogen,CW,NA,ohibc:prep/cw/v2017/output,po_pathogen.csv,path_pressure,pressure
po_pathogen,MAR,NA,ohibc:prep/cw/v2017/output,po_pathogen.csv,path_pressure,pressure
po_pathogen,TR,NA,ohibc:prep/cw/v2017/output,po_pathogen.csv,path_pressure,pressure
po_trash,CW,NA,ohibc:prep/cw/v2017/output,po_trash.csv,trash_pressure,pressure
po_trash,ICO,NA,ohibc:prep/cw/v2017/output,po_trash.csv,trash_pressure,pressure
po_trash,LSP,NA,ohibc:prep/cw/v2017/output,po_trash.csv,trash_pressure,pressure
po_trash,SPP,NA,ohibc:prep/cw/v2017/output,po_trash.csv,trash_pressure,pressure
po_trash,TR,NA,ohibc:prep/cw/v2017/output,po_trash.csv,trash_pressure,pressure
po_water,CPP,saltmarsh,ohibc:calc_ohibc/master/dummy_layers,po_water_gl2016.csv,resilience_score,resilience
po_water,CSS,saltmarsh,ohibc:calc_ohibc/master/dummy_layers,po_water_gl2016.csv,resilience_score,resilience
po_water,CW,NA,ohibc:calc_ohibc/master/dummy_layers,po_water_gl2016.csv,resilience_score,resilience
po_water,HAB,saltmarsh,ohibc:calc_ohibc/master/dummy_layers,po_water_gl2016.csv,resilience_score,resilience
po_water,HAB,ebsa,ohibc:calc_ohibc/master/dummy_layers,po_water_gl2016.csv,resilience_score,resilience
po_water,HAB,soft_bottom,ohibc:calc_ohibc/master/dummy_layers,po_water_gl2016.csv,resilience_score,resilience
po_water,ICO,NA,ohibc:calc_ohibc/master/dummy_layers,po_water_gl2016.csv,resilience_score,resilience
po_water,SPP,NA,ohibc:calc_ohibc/master/dummy_layers,po_water_gl2016.csv,resilience_score,resilience
po_water,LSP,NA,ohibc:calc_ohibc/master/dummy_layers,po_water_gl2016.csv,resilience_score,resilience
po_water,MAR,NA,ohibc:calc_ohibc/master/dummy_layers,po_water_gl2016.csv,resilience_score,resilience
po_water,TR,NA,ohibc:calc_ohibc/master/dummy_layers,po_water_gl2016.csv,resilience_score,resilience
